,minutes,predmin,datetime,player_id
0,0,65.16211869195104,2024-09-21,424
1,0,22.6424701847136,2024-09-28,424
2,0,12.36310674622655,2024-10-05,424
3,0,10.394119393080471,2024-10-19,424
4,0,10.394119393080471,2024-10-25,424
5,19,10.394119393080471,2024-11-02,424
6,7,12.36310674622655,2024-11-10,424
7,70,39.32467922195792,2024-11-23,424
8,0,53.61754350736737,2024-11-30,424
9,73,53.61754350736737,2024-12-03,424
10,61,42.308185171335936,2024-12-08,424
11,90,50.31112667545676,2024-12-14,424
12,0,90.0,2024-12-22,424
13,0,90.0,2024-12-26,424
14,0,56.61355593428016,2024-12-29,424
15,0,12.36310674622655,2025-01-04,424
16,24,10.394119393080471,2025-01-15,424
17,26,12.36310674622655,2025-01-18,424
18,0,0.0,2025-01-26,424
19,0,0.0,2025-02-01,424
20,0,0.0,2025-02-15,424
21,0,12.36310674622655,2025-02-21,424
22,0,10.394119393080471,2025-02-27,424
23,0,10.394119393080471,2025-03-09,424
24,8,10.394119393080471,2025-03-16,424
25,0,12.36310674622655,2025-04-02,424
26,0,12.36310674622655,2025-04-07,424
27,90,12.36310674622655,2025-04-12,424
28,0,13.008670341223478,2025-04-20,424
29,45,12.36310674622655,2025-04-26,424
30,83,21.549117010086775,2025-05-03,424
31,76,75.3097436092794,2025-05-11,424
32,79,79.70770736411214,2025-05-18,424
33,0,90.0,2023-01-03,424
34,0,10.394119393080471,2023-02-11,424
35,0,10.394119393080471,2023-02-19,424
36,0,10.394119393080471,2023-02-25,424
37,0,10.394119393080471,2023-03-04,424
38,0,10.394119393080471,2023-03-11,424
39,0,10.394119393080471,2023-03-18,424
40,0,10.394119393080471,2023-04-01,424
41,0,10.394119393080471,2023-04-04,424
42,0,10.394119393080471,2023-04-08,424
43,0,10.394119393080471,2023-04-15,424
44,0,10.394119393080471,2023-04-22,424
45,0,10.394119393080471,2023-04-25,424
46,0,10.394119393080471,2023-05-01,424
47,0,10.394119393080471,2023-05-08,424
48,0,10.394119393080471,2023-05-15,424
49,0,10.394119393080471,2023-05-22,424
50,0,10.394119393080471,2023-05-28,424
51,0,10.394119393080471,2024-09-21,265
52,0,10.394119393080471,2024-09-28,265
53,0,10.394119393080471,2024-10-05,265
54,0,10.394119393080471,2024-10-21,265
55,0,10.394119393080471,2024-10-27,265
56,0,10.394119393080471,2024-11-02,265
57,0,10.394119393080471,2024-11-09,265
58,0,10.394119393080471,2024-11-23,265
59,0,10.394119393080471,2024-11-30,265
60,0,10.394119393080471,2024-12-03,265
61,0,10.394119393080471,2024-12-07,265
62,0,10.394119393080471,2024-12-15,265
63,0,10.394119393080471,2024-12-21,265
64,0,10.394119393080471,2024-12-26,265
65,0,10.394119393080471,2024-12-29,265
66,0,10.394119393080471,2025-01-04,265
67,0,10.394119393080471,2025-01-15,265
68,0,10.394119393080471,2025-01-18,265
69,0,10.394119393080471,2025-01-26,265
70,0,10.394119393080471,2025-02-02,265
71,0,10.394119393080471,2025-02-15,265
72,0,10.394119393080471,2025-02-22,265
73,0,10.394119393080471,2025-02-25,265
