minutes,predmin,datetime,player_id
0,23.79352343082428,2025-01-14,108.0
0,23.79352343082428,2025-01-18,108.0
0,23.79352343082428,2025-01-25,108.0
0,23.79352343082428,2025-02-01,108.0
13,23.79352343082428,2025-02-15,108.0
0,17.602852553129196,2025-02-22,108.0
0,17.602852553129196,2025-02-25,108.0
0,17.602852553129196,2025-03-09,108.0
0,17.602852553129196,2025-03-15,108.0
77,23.79352343082428,2025-04-02,108.0
45,17.602852553129196,2025-04-05,108.0
0,11.77598226070404,2025-04-14,108.0
10,11.77598226070404,2025-04-19,108.0
29,40.01603960990906,2025-04-27,108.0
90,20.832238256931305,2025-05-03,108.0
45,0.7971258163452148,2025-05-10,108.0
90,18.22960251569748,2025-05-20,108.0
85,35.097026348114014,2025-01-15,8.0
87,62.48760876059532,2025-01-18,8.0
90,59.85512533783913,2025-01-25,8.0
90,50.469697177410126,2025-02-02,8.0
90,50.469697177410126,2025-02-15,8.0
45,71.0809338092804,2025-02-22,8.0
0,71.0809338092804,2025-02-26,8.0
0,57.8379125893116,2025-03-09,8.0
0,31.20161598920822,2025-03-16,8.0
0,17.602852553129196,2025-04-01,8.0
0,23.79352343082428,2025-04-05,8.0
0,23.79352343082428,2025-04-12,8.0
4,23.79352343082428,2025-04-20,8.0
0,17.602852553129196,2025-04-23,8.0
90,17.602852553129196,2025-05-03,8.0
90,18.596116214990616,2025-05-11,8.0
90,38.122599959373474,2025-05-18,8.0
0,5.5002776980400085,2023-08-12,8.0
0,17.602852553129196,2024-01-20,8.0
31,23.79352343082428,2024-01-30,8.0
0,17.602852553129196,2024-02-04,8.0
0,17.602852553129196,2024-02-11,8.0
0,17.602852553129196,2024-02-17,8.0
0,17.602852553129196,2024-02-24,8.0
0,23.79352343082428,2024-03-04,8.0
0,23.79352343082428,2024-03-09,8.0
0,23.79352343082428,2024-03-31,8.0
0,23.79352343082428,2024-04-03,8.0
0,23.79352343082428,2024-04-06,8.0
76,23.79352343082428,2024-04-14,8.0
90,17.602852553129196,2024-04-20,8.0
0,23.79352343082428,2024-04-23,8.0
0,23.79352343082428,2024-04-28,8.0
0,23.79352343082428,2024-05-04,8.0
0,23.79352343082428,2024-05-12,8.0
0,23.79352343082428,2024-05-19,8.0
0,23.79352343082428,2023-02-04,8.0
0,23.79352343082428,2025-05-04,545.0
0,23.79352343082428,2025-05-11,545.0
0,23.79352343082428,2025-05-16,545.0
0,23.79352343082428,2024-03-10,504.0
0,23.79352343082428,2024-03-31,504.0
0,23.79352343082428,2024-04-03,504.0
0,23.79352343082428,2024-04-06,504.0
0,23.79352343082428,2024-04-13,504.0
0,23.79352343082428,2024-04-25,504.0
0,23.79352343082428,2024-04-28,504.0
21,23.79352343082428,2024-05-04,504.0
