minutes,predmin,datetime,player_id
90,65.17314182213104,2025-01-14,108
90,73.74862136124898,2025-01-18,108
90,72.1944523363218,2025-01-25,108
90,69.10216192798592,2025-02-01,108
90,75.56729625996613,2025-02-15,108
90,77.86248889160498,2025-02-22,108
90,80.35842071459606,2025-02-25,108
90,79.4629519193141,2025-03-09,108
90,69.98817492948811,2025-03-15,108
90,67.89330792867139,2025-04-02,108
90,72.56044465096537,2025-04-05,108
90,83.80577463386712,2025-04-14,108
90,89.04090684728376,2025-04-19,108
90,85.92834356359097,2025-04-27,108
90,85.928343563591,2025-05-03,108
90,85.92834356359097,2025-05-10,108
90,85.928343563591,2025-05-20,108
0,50.67163762229379,2025-01-15,8
0,51.45778533655,2025-01-18,8
0,46.98674094788751,2025-01-25,8
0,39.064327438441495,2025-02-02,8
0,41.542746419838096,2025-02-15,8
0,33.0740248218635,2025-02-22,8
0,24.41898483133464,2025-02-26,8
0,24.22469462139675,2025-03-09,8
0,16.432357119321637,2025-03-16,8
74,8.90222081515978,2025-04-01,8
90,38.509931067996405,2025-04-05,8
90,42.784604581445336,2025-04-12,8
90,59.90607439048293,2025-04-20,8
90,52.390960506807176,2025-04-23,8
90,53.39759819307611,2025-05-03,8
90,44.40688832110099,2025-05-11,8
90,29.45922279159234,2025-05-18,8
0,38.63498570051928,2023-08-12,8
9,48.514032780936105,2024-01-20,8
1,46.16440100578748,2024-01-30,8
45,41.25048376145655,2024-02-04,8
90,48.33588604500753,2024-02-11,8
90,70.62031295720394,2024-02-17,8
90,57.93677188283169,2024-02-24,8
90,52.95545999885317,2024-03-04,8
78,49.10551689319922,2024-03-09,8
65,58.19606242103228,2024-03-31,8
0,60.37296730356658,2024-04-03,8
0,32.94025611687843,2024-04-06,8
0,26.155061748218927,2024-04-14,8
90,21.324044924152986,2024-04-20,8
0,38.867804060980475,2024-04-23,8
1,28.156013308587944,2024-04-28,8
0,16.3361652324582,2024-05-04,8
1,18.93282572846374,2024-05-12,8
0,19.161034908282744,2024-05-19,8
0,17.28721422622543,2023-02-04,8
45,75.05694759100706,2025-05-04,545
51,62.57108680904517,2025-05-11,545
0,48.94143244472903,2025-05-16,545
90,36.71769498668773,2024-03-10,504
0,42.63984860403495,2024-03-31,504
0,28.20207632466827,2024-04-03,504
90,22.093301560070884,2024-04-06,504
0,47.67909724357804,2024-04-13,504
0,33.871587475015176,2024-04-25,504
0,24.054864441316354,2024-04-28,504
21,44.148519676018054,2024-05-04,504
0,44.23367103011853,2024-05-11,504
0,41.08601499491246,2024-05-14,504
0,38.98795346344605,2024-05-19,504
0,52.73482480672156,2022-08-07,504
55,67.31962894466645,2023-04-08,504
45,70.1198691973768,2023-04-15,504
90,66.13861199223862,2023-04-26,504
90,46.336810413779745,2023-04-30,504
90,68.85189975492338,2023-05-03,504
0,55.850450850049725,2023-05-06,504
0,33.329246039521706,2023-05-14,504
33,40.21905361356772,2023-05-21,504
83,48.628606058615986,2023-05-24,504
0,40.65609234907963,2023-05-28,504
0,0.7500980043082137,2025-01-15,596
0,0.7500980043082279,2025-01-18,596
0,0.7500980043082137,2025-01-25,596
0,0.7500980043082137,2025-02-01,596
0,0.7500980043082137,2025-02-15,596
0,0.7500980043082279,2025-02-23,596
0,0.7500980043082137,2025-02-26,596
0,0.7500980043082137,2025-03-10,596
0,0.7500980043082137,2025-04-02,596
0,0.7500980043082279,2025-04-07,596
0,0.7500980043082137,2025-04-13,596
0,0.7500980043082137,2025-04-16,596
0,0.7500980043082137,2025-04-19,596
0,0.7500980043082279,2025-04-26,596
0,0.7500980043082137,2025-05-04,596
0,0.7500980043082137,2025-05-11,596
0,0.7500980043082137,2025-05-18,596
90,91.26482057144818,2025-01-14,739
90,82.9187255003055,2025-01-18,739
90,87.05086306620123,2025-01-26,739
90,86.15196360274547,2025-02-03,739
90,80.10358384542585,2025-02-15,739
90,80.46907657493173,2025-02-22,739
90,80.32770080405302,2025-02-27,739
90,80.32770080405302,2025-03-10,739
90,72.97370219508514,2025-03-15,739
90,72.97370219508522,2025-04-01,739
90,83.5944655004156,2025-04-05,739
90,83.10957244226492,2025-04-13,739
90,82.9981945541252,2025-04-19,739
90,85.34308237329694,2025-04-26,739
90,86.25477786517573,2025-05-04,739
90,85.31273970229822,2025-05-11,739
90,94.33935122292601,2025-05-18,739
90,88.88645593661747,2023-08-14,739
90,85.92834356359097,2024-01-22,739
90,85.92834356359097,2024-02-01,739
90,85.92834356359097,2024-02-04,739
90,85.92834356359097,2024-02-10,739
90,85.928343563591,2024-02-17,739
90,85.92834356359097,2024-02-25,739
90,85.928343563591,2024-03-02,739
90,85.928343563591,2024-03-09,739
90,85.92834356359097,2024-03-30,739
90,85.92834356359097,2024-04-02,739
90,85.92834356359097,2024-04-06,739
90,85.92834356359097,2024-04-13,739
90,85.928343563591,2024-04-20,739
90,85.92834356359097,2024-04-24,739
90,85.928343563591,2024-04-27,739
90,85.928343563591,2024-05-04,739
90,85.92834356359097,2024-05-11,739
90,85.92834356359097,2024-05-19,739
90,85.92834356359097,2022-08-06,739
90,85.92834356359097,2023-02-04,739
90,85.928343563591,2023-02-11,739
90,85.92834356359097,2023-02-18,739
90,85.928343563591,2023-02-24,739
90,85.928343563591,2023-03-01,739
90,85.92834356359097,2023-03-04,739
90,85.92834356359097,2023-03-12,739
90,85.92834356359097,2023-03-18,739
90,85.92834356359097,2023-04-01,739
90,85.928343563591,2023-04-08,739
90,85.92834356359097,2023-04-15,739
90,85.928343563591,2023-04-22,739
90,85.928343563591,2023-04-25,739
90,85.92834356359097,2023-04-29,739
90,85.92834356359097,2023-05-06,739
90,85.92834356359097,2023-05-13,739
0,85.92834356359097,2023-05-20,739
67,54.198507468311334,2023-05-28,739
0,0.7500980043082137,2025-01-16,387
0,0.7500980043082279,2025-01-19,387
0,0.7500980043082137,2025-01-25,387
0,0.7500980043082137,2025-02-01,387
0,0.7500980043082137,2025-02-15,387
0,0.7500980043082279,2025-02-22,387
0,0.7500980043082137,2025-02-26,387
0,0.7500980043082137,2025-03-08,387
0,0.7500980043082137,2025-03-15,387
0,0.7500980043082279,2025-04-02,387
0,0.7500980043082137,2025-04-05,387
0,0.7500980043082137,2025-04-13,387
0,0.7500980043082137,2025-04-20,387
0,0.7500980043082279,2025-04-26,387
0,0.7500980043082137,2025-05-03,387
0,0.7500980043082137,2025-05-10,387
0,0.7500980043082137,2025-05-18,387
87,9.722356683466487,2025-01-19,323
90,43.56399764896952,2025-01-25,323
90,50.23629959112367,2025-02-01,323
90,70.01385178673596,2025-02-12,323
90,59.83697216987852,2025-02-15,323
90,63.51515069329386,2025-02-22,323
90,55.42101850169584,2025-02-26,323
90,52.27583655459536,2025-03-08,323
90,58.82796651304332,2025-03-15,323
90,66.89587494251506,2025-04-02,323
90,74.60480072648156,2025-04-05,323
90,75.07583511858738,2025-04-12,323
90,75.85151310545223,2025-04-19,323
90,69.94038779694426,2025-04-26,323
90,66.93132022088488,2025-05-03,323
0,74.23032599844592,2025-05-10,323
90,50.946579779158256,2025-05-18,323
0,67.6164868877992,2023-08-12,323
0,0.7500980043082137,2024-01-20,323
0,0.7500980043082137,2024-01-30,323
0,0.7500980043082279,2024-02-03,323
0,0.7500980043082137,2024-02-12,323
0,0.7500980043082137,2024-02-19,323
0,0.7500980043082137,2024-02-24,323
0,0.7500980043082279,2024-03-02,323
0,0.7500980043082137,2024-03-09,323
0,0.7500980043082137,2024-03-30,323
0,0.7500980043082137,2024-04-02,323
0,0.7500980043082279,2024-04-06,323
0,0.7500980043082137,2024-04-14,323
0,0.7500980043082137,2024-04-21,323
0,0.7500980043082137,2024-04-24,323
0,0.7500980043082279,2024-04-27,323
0,0.7500980043082137,2024-05-06,323
0,0.7500980043082137,2024-05-11,323
0,0.7500980043082137,2024-05-19,323
90,85.6671834486846,2025-01-14,340
90,89.33624738376557,2025-01-18,340
90,83.34926876600903,2025-01-26,340
90,85.07167718518477,2025-02-01,340
90,73.18890640031998,2025-02-15,340
90,73.18890640031998,2025-02-22,340
14,77.33700000518681,2025-02-25,340
90,53.123090373972275,2025-03-08,340
90,84.44872249583781,2025-03-16,340
0,89.90055238583764,2025-04-01,340
90,57.58170768405424,2025-04-06,340
90,64.04536077933278,2025-04-14,340
90,93.70970460223387,2025-04-20,340
90,94.42422881284452,2025-04-26,340
90,86.17549812959453,2025-05-03,340
90,94.97140498177095,2025-05-10,340
90,85.85322388284715,2025-05-18,340
0,81.01478737966872,2023-08-12,340
0,27.90477436341844,2024-01-30,340
0,16.808189420623194,2024-02-03,340
0,22.64743669184375,2024-02-10,340
14,25.242673030616288,2024-02-17,340
90,46.401703256220785,2024-02-24,340
90,52.81459354333239,2024-03-02,340
90,68.64173377269086,2024-03-09,340
90,80.55013643370967,2024-03-16,340
