minutes,predmin,datetime,player_id
0,23.79352343082428,2024-09-21,645
0,23.79352343082428,2024-09-30,645
0,23.79352343082428,2024-10-05,645
0,23.79352343082428,2024-10-19,645
13,23.79352343082428,2024-10-26,645
0,17.602852553129196,2024-11-02,645
0,17.602852553129196,2024-11-09,645
0,17.602852553129196,2024-11-24,645
0,17.602852553129196,2024-11-29,645
77,23.79352343082428,2024-12-04,645
45,17.602852553129196,2024-12-07,645
0,11.77598226070404,2024-12-15,645
10,11.77598226070404,2024-12-22,645
29,40.01603960990906,2024-12-26,645
90,20.832238256931305,2024-12-29,645
45,0.7971258163452148,2025-01-04,645
90,18.22960251569748,2025-01-16,645
85,35.097026348114014,2025-01-19,645
87,62.48760876059532,2025-01-25,645
90,59.85512533783913,2025-02-01,645
90,50.469697177410126,2025-02-15,645
90,50.469697177410126,2025-02-22,645
45,71.0809338092804,2025-02-25,645
0,71.0809338092804,2025-03-08,645
0,57.8379125893116,2025-03-15,645
0,31.20161598920822,2025-04-02,645
0,17.602852553129196,2025-04-06,645
0,23.79352343082428,2025-04-12,645
0,23.79352343082428,2025-04-19,645
4,23.79352343082428,2025-04-26,645
0,17.602852553129196,2025-05-03,645
90,17.602852553129196,2025-05-10,645
90,18.596116214990616,2025-05-18,645
90,38.122599959373474,2023-02-04,645
0,5.5002776980400085,2023-03-04,645
0,17.602852553129196,2023-03-12,645
31,23.79352343082428,2023-03-15,645
0,17.602852553129196,2023-03-18,645
0,17.602852553129196,2023-04-02,645
0,17.602852553129196,2023-04-08,645
0,17.602852553129196,2023-04-15,645
0,23.79352343082428,2023-04-21,645
0,23.79352343082428,2023-04-27,645
0,23.79352343082428,2023-04-30,645
0,23.79352343082428,2023-05-08,645
0,23.79352343082428,2023-05-13,645
76,23.79352343082428,2023-05-21,645
90,17.602852553129196,2023-05-28,645
0,23.79352343082428,2024-12-01,553
0,23.79352343082428,2024-12-04,553
0,23.79352343082428,2024-12-07,553
0,23.79352343082428,2024-12-15,553
0,23.79352343082428,2024-12-22,553
0,23.79352343082428,2024-12-26,553
0,23.79352343082428,2024-12-30,553
0,23.79352343082428,2025-01-05,553
0,23.79352343082428,2025-01-16,553
0,23.79352343082428,2025-01-19,553
0,23.79352343082428,2025-01-26,553
0,23.79352343082428,2025-02-02,553
0,23.79352343082428,2025-02-16,553
0,23.79352343082428,2025-02-22,553
0,23.79352343082428,2025-02-26,553
0,23.79352343082428,2025-03-09,553
21,23.79352343082428,2025-03-16,553
0,17.602852553129196,2025-04-01,553
0,17.602852553129196,2025-04-06,553
54,17.602852553129196,2025-04-13,553
90,-0.6471598744392395,2025-04-20,553
0,12.982337176799774,2025-04-27,553
90,12.982337176799774,2025-05-04,553
90,62.4933021068573,2025-05-11,553
0,71.0809338092804,2025-05-16,553
0,43.20787340402603,2024-04-07,553
0,23.79352343082428,2024-05-06,553
0,23.79352343082428,2024-05-12,553
0,23.79352343082428,2024-05-15,553
0,23.79352343082428,2024-05-19,553
0,69.34740024805069,2024-09-21,101
90,69.34740024805069,2024-09-30,101
90,69.34740024805069,2024-10-05,101
90,71.0809338092804,2024-10-19,101
90,71.0809338092804,2024-10-26,101
90,23.79352343082428,2024-11-02,101
66,23.79352343082428,2024-11-09,101
64,71.0809338092804,2024-11-23,101
81,26.038432240486145,2024-11-30,101
0,43.32498496770859,2024-12-05,101
0,57.976454854011536,2024-12-08,101
