minutes,predmin,datetime,player_id
0,16.97810834629388,2025-01-19,299
0,18.748921984985074,2025-01-25,299
0,14.61939384575902,2025-02-01,299
0,4.687425244746052,2025-02-12,299
0,-0.784109740907823,2025-02-15,299
0,-2.082912551742382,2025-02-22,299
0,-3.144150023354584,2025-02-26,299
0,-3.882292978534977,2025-03-08,299
10,4.279382080776713,2025-03-15,299
11,15.736362130964025,2025-04-02,299
25,23.26960083721552,2025-04-05,299
63,39.860917458446735,2025-04-12,299
62,38.14635736965219,2025-04-19,299
0,34.12078706766839,2025-04-26,299
0,16.302291814358895,2025-05-03,299
0,3.117161163631195,2025-05-10,299
0,3.755762002034743,2025-05-18,299
0,3.518513865155498,2023-08-13,299
15,47.457393445124936,2024-02-10,299
0,53.43817197209499,2024-02-24,299
6,44.00105411677028,2024-03-02,299
10,43.16764394595491,2024-03-09,299
0,44.03855375297614,2024-03-16,299
0,38.79448695303107,2024-03-30,299
0,35.696135295939925,2024-04-02,299
5,36.33133291945582,2024-04-06,299
1,34.179087348236735,2024-04-14,299
0,29.525439612576363,2024-04-21,299
5,33.60336726964651,2024-04-27,299
0,29.674053777050787,2024-05-04,299
23,30.451135706105376,2024-05-11,299
0,31.299466023605973,2024-05-19,299
15,23.187094132383137,2022-08-06,299
7,38.11196985853216,2025-01-16,658
32,28.9639446348758,2025-01-19,658
90,39.2222810861531,2025-01-25,658
90,50.396134615653,2025-02-01,658
90,51.04543485889475,2025-02-15,658
18,57.931038212502116,2025-02-22,658
58,31.838942542744732,2025-02-25,658
6,33.615194197326545,2025-03-08,658
45,27.23805560921916,2025-03-15,658
88,24.203262035127224,2025-04-02,658
17,56.54686517332051,2025-04-06,658
45,62.61771177695799,2025-04-12,658
68,45.32028021735839,2025-04-19,658
0,60.79739791245744,2025-04-26,658
45,40.48717133138858,2025-05-03,658
0,43.04319949916929,2025-05-10,658
0,44.94106066574933,2025-05-18,658
45,32.4698941831909,2023-02-04,658
27,12.33694271818699,2025-01-14,738
34,5.863378465117663,2025-01-18,738
15,18.295621726874515,2025-01-26,738
