minutes,predmin,datetime,player_id
0,6.501442417502403,2025-01-19,299.0
0,6.501442417502403,2025-01-25,299.0
0,6.501442417502403,2025-02-01,299.0
0,6.501442417502403,2025-02-12,299.0
0,6.501442417502403,2025-02-15,299.0
0,6.501442417502403,2025-02-22,299.0
0,6.501442417502403,2025-02-26,299.0
0,6.501442417502403,2025-03-08,299.0
0,6.501442417502403,2025-03-15,299.0
0,6.501442417502403,2025-04-02,299.0
0,6.501442417502403,2025-04-05,299.0
0,6.501442417502403,2025-04-12,299.0
0,6.501442417502403,2025-04-19,299.0
0,6.501442417502403,2025-04-26,299.0
0,6.501442417502403,2025-05-03,299.0
0,6.501442417502403,2025-05-10,299.0
0,6.501442417502403,2025-05-18,299.0
0,6.501442417502403,2023-08-13,299.0
0,6.501442417502403,2024-02-10,299.0
0,6.501442417502403,2024-02-24,299.0
0,6.501442417502403,2024-03-02,299.0
0,6.501442417502403,2024-03-09,299.0
0,6.501442417502403,2024-03-16,299.0
0,6.501442417502403,2024-03-30,299.0
0,6.501442417502403,2024-04-02,299.0
0,6.501442417502403,2024-04-06,299.0
0,6.501442417502403,2024-04-14,299.0
0,6.501442417502403,2024-04-21,299.0
0,6.501442417502403,2024-04-27,299.0
0,6.501442417502403,2024-05-04,299.0
0,6.501442417502403,2024-05-11,299.0
0,6.501442417502403,2024-05-19,299.0
0,6.501442417502403,2022-08-06,299.0
0,6.501442417502403,2025-01-16,658.0
0,6.501442417502403,2025-01-19,658.0
0,6.501442417502403,2025-01-25,658.0
0,6.501442417502403,2025-02-01,658.0
0,6.501442417502403,2025-02-15,658.0
0,6.501442417502403,2025-02-22,658.0
0,6.501442417502403,2025-02-25,658.0
0,6.501442417502403,2025-03-08,658.0
0,6.501442417502403,2025-03-15,658.0
0,6.501442417502403,2025-04-02,658.0
0,6.501442417502403,2025-04-06,658.0
0,6.501442417502403,2025-04-12,658.0
0,6.501442417502403,2025-04-19,658.0
0,6.501442417502403,2025-04-26,658.0
0,6.501442417502403,2025-05-03,658.0
0,6.501442417502403,2025-05-10,658.0
0,6.501442417502403,2025-05-18,658.0
0,6.501442417502403,2023-02-04,658.0
0,6.501442417502403,2025-01-14,738.0
0,6.501442417502403,2025-01-18,738.0
0,6.501442417502403,2025-01-26,738.0
