,player_id,datetime,minutes,predmin
0,299,2025-01-19,0,7
1,299,2025-01-25,0,8
2,299,2025-02-01,0,7
3,299,2025-02-12,0,6
4,299,2025-02-15,0,9
5,299,2025-02-22,0,7
6,299,2025-02-26,0,8
7,299,2025-03-08,0,6
8,299,2025-03-15,10,7
9,299,2025-04-02,11,6
10,299,2025-04-05,25,11
11,299,2025-04-12,63,18
12,299,2025-04-19,62,13
13,299,2025-04-26,0,22
14,299,2025-05-03,0,39
15,299,2025-05-10,0,36
16,299,2025-05-18,0,30
17,299,2023-08-13,0,31
18,299,2024-02-10,15,10
19,299,2024-02-24,0,10
20,299,2024-03-02,6,14
21,299,2024-03-09,10,40
22,299,2024-03-16,0,44
23,299,2024-03-30,0,35
24,299,2024-04-02,0,42
25,299,2024-04-06,5,34
26,299,2024-04-14,1,22
27,299,2024-04-21,0,39
28,299,2024-04-27,5,34
29,299,2024-05-04,0,38
30,299,2024-05-11,23,41
31,299,2024-05-19,0,40
32,299,2022-08-06,15,45
33,658,2025-01-16,7,5
34,658,2025-01-19,32,8
35,658,2025-01-25,90,6
36,658,2025-02-01,90,12
37,658,2025-02-15,90,20
38,658,2025-02-22,18,19
39,658,2025-02-25,58,23
40,658,2025-03-08,6,27
41,658,2025-03-15,45,32
42,658,2025-04-02,88,19
43,658,2025-04-06,17,18
44,658,2025-04-12,45,21
45,658,2025-04-19,68,6
46,658,2025-04-26,0,7
47,658,2025-05-03,45,39
48,658,2025-05-10,0,42
49,658,2025-05-18,0,40
50,658,2023-02-04,45,41
51,738,2025-01-14,27,27
52,738,2025-01-18,34,22
53,738,2025-01-26,15,27
54,738,2025-02-03,13,25
55,738,2025-02-15,0,9
56,738,2025-02-22,0,25
57,738,2025-02-27,0,19
58,738,2025-03-10,6,33
59,738,2025-03-15,0,38
60,738,2025-04-01,0,34
61,738,2025-04-05,0,42
62,738,2025-04-13,0,35
63,738,2025-04-19,0,32
64,738,2025-04-26,0,28
65,738,2025-05-04,0,13
66,738,2025-05-11,0,6
67,738,2025-05-18,0,8
68,738,2023-08-12,12,25
69,738,2024-01-21,90,21
70,738,2024-02-01,22,12
71,738,2024-02-04,0,13
72,738,2024-02-11,0,14
73,738,2024-02-17,1,11
74,738,2024-02-26,0,12
75,738,2024-03-02,0,12
76,738,2024-03-10,8,22
77,738,2024-03-17,0,17
78,738,2024-03-30,1,33
79,738,2024-04-02,0,26
80,738,2024-04-06,0,14
81,738,2024-04-14,90,25
82,738,2024-04-21,15,10
83,738,2024-04-27,0,9
84,738,2024-05-05,20,8
85,738,2024-05-11,6,10
86,738,2024-05-19,4,42
87,738,2022-08-06,65,41
88,738,2023-02-04,9,49
89,738,2023-02-11,23,44
90,738,2023-02-19,18,25
91,738,2023-02-25,83,32
92,738,2023-03-04,90,17
93,738,2023-03-12,85,22
94,738,2023-04-02,64,42
95,738,2023-04-05,27,50
96,738,2023-04-08,60,58
97,738,2023-04-16,0,67
98,738,2023-04-23,25,49
99,738,2023-04-26,20,59
100,738,2023-04-29,21,54
101,738,2023-05-03,23,40
102,738,2023-05-07,0,51
103,738,2023-05-14,82,44
104,738,2023-05-21,90,41
105,738,2023-05-28,28,38
106,32,2025-02-26,0,9
107,32,2025-03-09,0,9
108,32,2025-03-16,0,10
109,32,2025-04-01,0,9
110,32,2025-04-05,0,8
111,32,2025-04-12,0,9
112,32,2025-04-20,6,10
113,32,2025-04-23,0,10
114,32,2025-05-03,0,11
115,32,2025-05-11,0,8
116,32,2025-05-18,0,9
117,32,2023-01-03,0,7
118,32,2023-05-20,0,8
119,32,2023-05-28,0,9
120,656,2025-01-16,0,5
121,656,2025-01-19,0,8
122,656,2025-01-25,0,6
123,656,2025-02-01,0,5
124,656,2025-02-15,0,6
125,656,2025-02-22,0,4
126,656,2025-02-25,0,7
127,656,2025-03-08,0,6
128,656,2025-03-15,0,5
129,656,2025-04-02,0,6
130,656,2025-04-06,0,5
131,656,2025-04-12,0,6
132,656,2025-04-19,0,6
133,656,2025-04-26,0,7
134,656,2025-05-03,0,7
135,656,2025-05-10,0,6
136,656,2025-05-18,0,6
137,656,2022-08-06,0,5
138,656,2023-02-04,0,33
139,656,2023-02-11,0,29
140,656,2023-02-18,31,34
141,656,2023-02-25,27,30
142,656,2023-03-04,27,40
143,656,2023-03-12,14,34
144,656,2023-03-15,0,32
145,656,2023-03-18,20,33
146,656,2023-04-02,53,15
147,656,2023-04-08,21,16
148,656,2023-04-15,0,8
149,656,2023-04-21,0,7
150,656,2023-04-27,0,15
151,656,2023-04-30,0,12
152,656,2023-05-08,0,33
153,656,2023-05-13,28,25
154,656,2023-05-21,0,24
155,656,2023-05-28,0,30
156,698,2024-02-03,90,44
157,698,2024-02-10,90,43
158,698,2024-02-17,70,44
159,698,2024-03-16,10,51
160,698,2024-03-30,5,51
161,698,2024-04-02,8,48
162,698,2024-04-28,26,55
163,698,2024-05-02,62,38
164,698,2024-05-05,29,38
165,698,2022-08-06,0,37
166,698,2023-03-18,4,31
167,698,2023-04-03,0,36
168,698,2023-04-08,0,47
169,698,2023-04-15,13,49
170,698,2023-04-23,7,49
171,698,2023-04-27,60,50
