,Unnamed: 0,player_id,datetime,minutes,predmin
186,186,624,2025-03-08,0,0
187,187,624,2025-03-15,0,0
188,188,624,2025-04-01,0,0
189,189,624,2025-04-05,0,0
190,190,624,2025-04-12,0,0
191,191,624,2025-04-21,0,0
192,192,624,2025-05-01,0,0
193,193,624,2025-05-05,0,0
194,194,624,2025-05-11,0,0
195,195,624,2025-05-18,0,0
196,196,624,2023-08-12,0,0
197,197,624,2023-09-18,0,0
198,198,624,2023-09-23,0,0
199,199,624,2023-10-01,0,0
200,200,624,2023-10-07,0,0
201,201,624,2023-10-21,0,0
202,202,624,2023-10-29,0,0
203,203,624,2023-11-05,0,0
204,204,624,2023-11-12,0,0
205,205,624,2023-11-25,0,0
206,206,624,2023-12-02,0,0
207,207,624,2023-12-06,0,0
208,208,624,2023-12-09,0,0
209,209,624,2023-12-15,0,0
210,210,624,2023-12-23,0,0
211,211,624,2023-12-26,0,0
212,212,624,2023-12-30,0,0
213,213,624,2024-01-20,0,0
214,214,624,2024-01-30,0,0
215,215,624,2024-02-04,0,0
216,216,624,2024-02-10,0,0
217,217,624,2024-02-17,0,0
218,218,624,2024-02-24,0,0
219,219,624,2024-03-02,0,0
220,220,624,2024-03-10,0,0
221,221,624,2024-03-16,0,0
222,222,624,2024-03-30,0,0
223,223,624,2024-04-02,0,0
224,224,624,2024-04-07,0,0
225,225,624,2024-04-13,0,0
226,226,624,2024-04-21,0,0
227,227,624,2024-04-28,0,0
228,228,624,2024-05-04,0,0
229,229,624,2024-05-11,0,0
230,230,624,2024-05-19,0,0
231,231,312,2024-09-21,0,0
232,232,312,2024-09-28,0,0
233,233,312,2024-10-05,0,0
234,234,312,2024-10-19,0,0
235,235,312,2024-10-26,0,0
236,236,312,2024-11-02,0,0
237,237,312,2024-11-09,0,0
238,238,312,2024-11-23,0,0
239,239,312,2024-12-01,0,0
240,240,312,2024-12-04,0,0
241,241,312,2024-12-14,0,0
242,242,312,2024-12-22,0,0
243,243,312,2024-12-26,0,0
244,244,312,2024-12-29,0,0
245,245,312,2025-01-04,0,0
246,246,312,2025-01-15,0,0
247,247,312,2025-01-19,0,0
248,248,312,2025-01-25,0,0
249,249,312,2025-02-01,0,0
250,250,312,2025-02-12,0,0
251,251,312,2025-02-15,0,0
252,252,312,2025-02-22,0,0
253,253,312,2025-02-26,0,0
254,254,312,2025-03-08,0,0
255,255,312,2025-03-15,0,0
256,256,312,2025-04-02,0,0
257,257,312,2025-04-05,0,0
258,258,312,2025-04-12,0,0
259,259,312,2025-04-19,0,0
260,260,312,2025-04-26,0,0
261,261,312,2025-05-03,0,0
262,262,312,2025-05-10,0,0
263,263,312,2025-05-18,0,0
264,264,312,2023-08-12,71,0
265,265,312,2023-09-16,18,13
266,266,312,2023-09-23,0,21
267,267,312,2023-10-01,15,0
268,268,312,2023-10-07,20,17
269,269,312,2023-10-21,87,27
270,270,312,2023-10-28,14,39
271,271,312,2023-11-04,90,38
272,272,312,2023-11-12,18,53
273,273,312,2023-11-25,18,41
274,274,312,2023-12-02,90,34
275,275,312,2023-12-06,90,66
276,276,312,2023-12-09,90,67
277,277,312,2023-12-17,22,62
278,278,312,2023-12-27,90,51
279,279,312,2023-12-30,27,56
280,280,312,2024-01-20,73,43
281,281,312,2024-01-31,90,53
282,282,312,2024-02-05,90,73
283,283,312,2024-02-10,75,73
284,284,312,2024-02-17,62,64
285,285,312,2024-02-20,22,65
286,286,312,2024-02-26,72,41
287,287,312,2024-03-02,3,54
288,288,312,2024-03-09,12,26
289,289,312,2024-03-16,10,23
290,290,312,2024-03-30,3,26
291,291,312,2024-04-03,0,16
292,292,312,2024-04-06,4,0
293,293,312,2024-04-13,78,0
294,294,312,2024-04-20,8,43
295,295,312,2024-04-27,0,17
296,296,312,2024-05-04,0,14
297,297,312,2024-05-11,0,11
298,298,312,2024-05-19,16,0
299,299,312,2022-08-07,0,13
300,300,312,2022-08-30,0,0
301,301,312,2022-09-03,90,0
302,302,312,2022-09-18,88,52
303,303,312,2022-10-01,88,66
304,304,312,2022-10-09,83,64
305,305,312,2022-10-15,65,67
306,306,312,2022-10-19,17,61
307,307,312,2022-10-22,12,37
308,308,312,2022-10-29,4,31
309,309,312,2022-11-05,29,20
