,player_id,datetime,minutes,20_Weeks_Lynge_CNN1D_Hard_Sigmoid_MID,Binned_20_Weeks_Lynge_CNN1D_Hard_Sigmoid_MID,Binned_Levan_minirocket_on_20_weeks_MID,Binned_Levan_rocket_on_20_weeks_MID,Binned_Levan_rocket_on_4_weeks_MID,Binned_Lynge_CNN1D_Hard_Sigmoid_MID,Binned_Lynge_CNN1D_MID,Binned_Lynge_FCNN_Hard_Sigmoid_MID,Binned_Lynge_FCNN_MID,Binned_Lynge_RNN_MID,Binned_baseline_MID,Binned_single_lagstep_MID,Binned_xgboost_MID,Levan_minirocket_on_20_weeks_MID,Levan_rocket_on_20_weeks_MID,Levan_rocket_on_4_weeks_MID,Lynge_CNN1D_Hard_Sigmoid_MID,Lynge_CNN1D_MID,Lynge_FCNN_Hard_Sigmoid_MID,Lynge_FCNN_MID,Lynge_RNN_MID,baseline_MID,single_lagstep_MID,xgboost_MID
0,11,2022-08-05,90,71.0,71.0,77.50319965120903,67.35072408637683,,,,,,,,,,77.50319965120903,67.35072408637683,,,,,,,,,
1,11,2023-02-11,90,74.0,74.0,76.39317009457754,78.80257453591864,,,,,,,,,,76.39317009457754,78.80257453591864,,,,,,,,,
2,11,2023-02-15,90,67.0,67.0,78.39408473312972,76.76468629799672,,,,,,,,,,78.39408473312972,76.76468629799672,,,,,,,,,
3,11,2023-02-18,90,67.0,67.0,61.525071626447385,90.0,,,,,,,,,,61.525071626447385,83.24859751516598,,,,,,,,,
4,11,2023-02-25,83,51.0,51.0,63.07556588575797,78.84667127973748,,,,,,,,,,63.07556588575797,78.84667127973748,,,,,,,,,
5,11,2023-03-01,90,52.0,52.0,65.50151102148203,72.48281846349093,,,,,,,,,,65.50151102148203,72.48281846349093,,,,,,,,,
6,11,2023-03-04,90,51.0,51.0,64.5367617770906,73.63876403808344,,,,,,,,,,64.5367617770906,73.63876403808344,,,,,,,,,
7,11,2023-03-12,90,53.0,53.0,77.04262648286169,74.97496448796703,,,,,,,,,,77.04262648286169,74.97496448796703,,,,,,,,,
8,11,2023-03-19,90,63.0,63.0,90.0,67.84369168841745,,,,,,,,,,83.4138288041863,67.84369168841745,,,,,,,,,
9,11,2023-04-01,84,70.0,70.0,78.52271390539502,90.0,,,,,,,,,,78.52271390539502,83.23953355906119,,,,,,,,,
10,11,2023-04-09,79,67.0,67.0,90.0,76.85461216333215,,,,,,,,,,81.07241624331024,76.85461216333215,,,,,,,,,
11,11,2023-04-16,89,71.0,71.0,79.74200370586492,64.91508157134781,,,,,,,,,,79.74200370586492,64.91508157134781,,,,,,,,,
12,11,2023-04-21,90,80.0,80.0,90.0,90.0,,,,,,,,,,82.39389144648118,81.46644599455375,,,,,,,,,
13,11,2023-04-26,70,73.0,73.0,75.61606014333908,75.95191871048058,,,,,,,,,,75.61606014333908,75.95191871048058,,,,,,,,,
14,11,2023-05-02,90,75.0,75.0,69.04512385992973,63.43861387884439,,,,,,,,,,69.04512385992973,63.43861387884439,,,,,,,,,
15,11,2023-05-07,79,73.0,73.0,77.9342577262822,61.55949931497008,,,,,,,,,,77.9342577262822,61.55949931497008,,,,,,,,,
16,11,2023-05-14,76,69.0,69.0,73.0367508363499,61.84772674487094,,,,,,,,,,73.0367508363499,61.84772674487094,,,,,,,,,
17,11,2023-05-20,90,65.0,65.0,73.81006677331345,44.29771382821848,,,,,,,,,,73.81006677331345,44.29771382821848,,,,,,,,,
18,11,2023-05-28,74,66.0,66.0,69.8998931952848,55.890084305751586,,,,,,,,,,69.8998931952848,55.890084305751586,,,,,,,,,
19,11,2023-08-12,90,55.0,55.0,75.71963213928288,76.85096583114856,,,,,,,,,,75.71963213928288,76.85096583114856,,,,,,,,,
20,11,2024-02-04,90,67.0,67.0,90.0,74.19448762563508,,,,,,,,,,80.06891530734428,74.19448762563508,,,,,,,,,
21,11,2024-02-11,90,69.0,69.0,71.27745841045811,79.8995972375151,,,,,,,,,,71.27745841045811,79.8995972375151,,,,,,,,,
22,11,2024-02-17,90,65.0,65.0,69.47772918853737,76.29331800211361,,,,,,,,,,69.47772918853737,76.29331800211361,,,,,,,,,
23,11,2024-02-24,75,76.0,76.0,90.0,90.0,,,,,,,,,,81.8606477598617,80.94301478165707,,,,,,,,,
24,11,2024-03-04,90,72.0,72.0,90.0,70.95704353436352,,,,,,,,,,81.41102511675581,70.95704353436352,,,,,,,,,
25,11,2024-03-09,90,66.0,66.0,75.52796922675091,65.49394795380398,,,,,,,,,,75.52796922675091,65.49394795380398,,,,,,,,,
26,11,2024-03-31,90,54.0,54.0,66.91351885105018,64.94789283918595,,,,,,,,,,66.91351885105018,64.94789283918595,,,,,,,,,
27,11,2024-04-03,90,54.0,54.0,74.35419361314285,64.81725527705187,,,,,,,,,,74.35419361314285,64.81725527705187,,,,,,,,,
28,11,2024-04-06,88,64.0,64.0,61.84370717562952,70.78786796699939,,,,,,,,,,61.84370717562952,70.78786796699939,,,,,,,,,
29,11,2024-04-14,78,65.0,65.0,73.65223187821671,71.21565554438239,,,,,,,,,,73.65223187821671,71.21565554438239,,,,,,,,,
30,11,2024-04-20,90,70.0,70.0,71.00581577217085,74.45800472502958,,,,,,,,,,71.00581577217085,74.45800472502958,,,,,,,,,
31,11,2024-04-23,90,72.0,72.0,75.14096414194172,77.53816814500486,,,,,,,,,,75.14096414194172,77.53816814500486,,,,,,,,,
32,11,2024-04-28,88,71.0,71.0,70.52428996871075,78.79596027346406,,,,,,,,,,70.52428996871075,78.79596027346406,,,,,,,,,
33,11,2024-05-04,90,74.0,74.0,72.77838099252016,71.80770821836919,,,,,,,,,,72.77838099252016,71.80770821836919,,,,,,,,,
34,11,2024-05-12,90,70.0,70.0,68.26509463129241,70.57109397599955,,,,,,,,,,68.26509463129241,70.57109397599955,,,,,,,,,
35,11,2024-05-19,90,69.0,69.0,74.14460633132956,64.21423425793205,,,,,,,,,,74.14460633132956,64.21423425793205,,,,,,,,,
36,11,2025-03-16,89,69.0,69.0,77.1150252675549,69.96615462245902,,,,,,,,,,77.1150252675549,69.96615462245902,,,,,,,,,
37,11,2025-04-01,90,70.0,70.0,90.0,65.03834898808856,,,,,,,,,,84.01286043207557,65.03834898808856,,,,,,,,,
38,11,2025-04-05,19,70.0,70.0,90.0,69.01452526797209,,,,,,,,,,90.65846343243628,69.01452526797209,,,,,,,,,
39,11,2025-04-12,28,70.0,70.0,78.55610369473195,73.43210733714287,,,,,,,,,,78.55610369473195,73.43210733714287,,,,,,,,,
40,11,2025-04-20,90,66.0,66.0,68.09037558481191,90.0,,,,,,,,,,68.09037558481191,80.71721029389013,,,,,,,,,
41,11,2025-04-23,85,60.0,60.0,69.90170891594363,90.0,,,,,,,,,,69.90170891594363,86.39368942292407,,,,,,,,,
42,11,2025-05-03,90,64.0,64.0,90.0,90.0,,,,,,,,,,86.42921241273852,91.77846204319324,,,,,,,,,
43,11,2025-05-11,90,62.0,62.0,90.0,90.0,,,,,,,,,,89.53740597350848,84.2308450405902,,,,,,,,,
44,11,2025-05-18,90,65.0,65.0,77.4025102583421,73.92863145946643,,,,,,,,,,77.4025102583421,73.92863145946643,,,,,,,,,
45,13,2022-08-07,90,,,,,10.394119393080471,78.0,80.0,77.0,75.0,75.0,,90.0,90.0,,,10.394119393080471,78.0,80.0,77.0,75.0,75.0,,90.0,89.99997
46,13,2022-08-31,90,,,,,10.394119393080471,80.0,90.0,90.0,90.0,76.0,90.0,90.0,90.0,,,10.394119393080471,80.0,81.0,86.0,86.0,76.0,90.0,90.0,89.99997
47,13,2022-09-03,90,,,,,10.394119393080471,80.0,80.0,90.0,90.0,75.0,90.0,90.0,90.0,,,10.394119393080471,80.0,80.0,90.0,90.0,75.0,90.0,90.0,89.99997
48,13,2022-09-18,90,,,,,10.394119393080471,80.0,90.0,70.0,79.0,77.0,90.0,90.0,90.0,,,10.394119393080471,80.0,81.0,70.0,79.0,77.0,90.0,90.0,89.99997
49,13,2022-10-01,90,,,,,10.394119393080471,78.0,80.0,90.0,77.0,76.0,90.0,90.0,90.0,,,10.394119393080471,78.0,80.0,84.0,77.0,76.0,90.0,90.0,89.99997
50,13,2022-10-09,90,,,,,10.394119393080471,78.0,80.0,90.0,80.0,75.0,90.0,90.0,90.0,,,10.394119393080471,78.0,80.0,84.0,80.0,75.0,90.0,90.0,89.99997
51,13,2022-10-16,90,,,,,10.394119393080471,77.0,80.0,90.0,79.0,74.0,90.0,90.0,90.0,,,10.394119393080471,77.0,80.0,82.0,79.0,74.0,90.0,90.0,89.99997
52,13,2022-10-19,90,,,,,10.394119393080471,90.0,90.0,90.0,90.0,78.0,90.0,90.0,90.0,,,10.394119393080471,84.0,84.0,88.0,85.0,78.0,90.0,90.0,89.99997
53,13,2022-10-24,90,,,,,10.394119393080471,90.0,90.0,90.0,90.0,78.0,90.0,90.0,90.0,,,10.394119393080471,83.0,84.0,90.0,83.0,78.0,90.0,90.0,89.99997
54,13,2022-10-30,90,,,,,10.394119393080471,90.0,90.0,90.0,90.0,76.0,90.0,90.0,90.0,,,10.394119393080471,81.0,82.0,87.0,81.0,76.0,90.0,90.0,89.99997
55,13,2022-11-06,90,,,,,10.394119393080471,90.0,90.0,90.0,90.0,76.0,90.0,90.0,90.0,,,10.394119393080471,81.0,82.0,82.0,83.0,76.0,90.0,90.0,89.99997
56,13,2022-11-12,90,,,,,10.394119393080471,78.0,80.0,90.0,90.0,74.0,90.0,90.0,90.0,,,10.394119393080471,78.0,80.0,88.0,82.0,74.0,90.0,90.0,89.99997
57,13,2022-12-26,90,,,,,10.394119393080471,76.0,77.0,90.0,77.0,73.0,90.0,90.0,90.0,,,10.394119393080471,76.0,77.0,82.0,77.0,73.0,90.0,90.0,89.99997
58,13,2022-12-30,90,,,,,10.394119393080471,77.0,78.0,73.0,73.0,74.0,90.0,90.0,90.0,,,10.394119393080471,77.0,78.0,73.0,73.0,74.0,90.0,90.0,89.99997
59,13,2023-01-04,90,,,,,10.394119393080471,76.0,77.0,73.0,72.0,73.0,90.0,90.0,90.0,,,10.394119393080471,76.0,77.0,73.0,72.0,73.0,90.0,90.0,89.99997
60,13,2023-01-14,90,,,,,10.394119393080471,75.0,76.0,79.0,73.0,71.0,90.0,90.0,90.0,,,10.394119393080471,75.0,76.0,79.0,73.0,71.0,90.0,90.0,89.99997
61,13,2023-01-21,90,,,,,10.394119393080471,77.0,77.0,72.0,74.0,74.0,90.0,90.0,90.0,,,10.394119393080471,77.0,77.0,72.0,74.0,74.0,90.0,90.0,89.99997
62,13,2023-02-04,90,,,,,10.394119393080471,77.0,78.0,75.0,73.0,74.0,90.0,90.0,90.0,,,10.394119393080471,77.0,78.0,75.0,73.0,74.0,90.0,90.0,89.99997
63,13,2023-02-11,90,,,,,10.394119393080471,79.0,80.0,75.0,78.0,74.0,90.0,90.0,90.0,,,10.394119393080471,79.0,80.0,75.0,78.0,74.0,90.0,90.0,89.99997
64,13,2023-02-19,90,,,,,10.394119393080471,76.0,78.0,80.0,75.0,75.0,90.0,90.0,90.0,,,10.394119393080471,76.0,78.0,80.0,75.0,75.0,90.0,90.0,89.99997
65,13,2023-02-25,90,,,,,10.394119393080471,76.0,78.0,79.0,72.0,74.0,90.0,90.0,90.0,,,10.394119393080471,76.0,78.0,79.0,72.0,74.0,90.0,90.0,89.99997
66,13,2023-03-04,90,,,,,10.394119393080471,90.0,90.0,90.0,79.0,78.0,90.0,90.0,90.0,,,10.394119393080471,84.0,85.0,84.0,79.0,78.0,90.0,90.0,89.99997
67,13,2023-03-12,90,,,,,10.394119393080471,80.0,80.0,90.0,80.0,71.0,90.0,90.0,90.0,,,10.394119393080471,80.0,80.0,86.0,80.0,71.0,90.0,90.0,89.99997
68,13,2023-04-02,90,,,,,10.394119393080471,90.0,90.0,79.0,77.0,75.0,90.0,90.0,90.0,,,10.394119393080471,81.0,81.0,79.0,77.0,75.0,90.0,90.0,89.99997
69,13,2023-04-05,90,,,,,10.394119393080471,80.0,90.0,76.0,90.0,75.0,90.0,90.0,90.0,,,10.394119393080471,80.0,81.0,76.0,82.0,75.0,90.0,90.0,89.99997
70,13,2023-04-08,90,,,,,10.394119393080471,78.0,79.0,78.0,76.0,73.0,90.0,90.0,90.0,,,10.394119393080471,78.0,79.0,78.0,76.0,73.0,90.0,90.0,89.99997
71,13,2023-04-16,90,,,,,10.394119393080471,77.0,78.0,90.0,80.0,74.0,90.0,90.0,90.0,,,10.394119393080471,77.0,78.0,83.0,80.0,74.0,90.0,90.0,89.99997
72,13,2023-04-23,90,,,,,10.394119393080471,77.0,78.0,90.0,76.0,72.0,90.0,90.0,90.0,,,10.394119393080471,77.0,78.0,83.0,76.0,72.0,90.0,90.0,89.99997
73,13,2023-04-26,90,,,,,10.394119393080471,90.0,90.0,90.0,90.0,78.0,90.0,90.0,90.0,,,10.394119393080471,82.0,82.0,89.0,82.0,78.0,90.0,90.0,89.99997
74,13,2023-04-29,90,,,,,10.394119393080471,90.0,90.0,90.0,79.0,77.0,90.0,90.0,90.0,,,10.394119393080471,83.0,83.0,82.0,79.0,77.0,90.0,90.0,89.99997
75,13,2023-05-03,0,,,,,10.394119393080471,78.0,80.0,90.0,78.0,75.0,90.0,90.0,90.0,,,10.394119393080471,78.0,80.0,84.0,78.0,75.0,90.0,90.0,89.99997
76,13,2023-05-07,90,,,,,74.4400337152183,45.0,49.0,52.0,56.0,45.0,67.5,0.0,35.780704,,,74.4400337152183,45.0,49.0,52.0,56.0,45.0,67.5,0.0,35.780704
77,13,2023-05-14,32,,,,,74.4400337152183,66.0,68.0,90.0,69.0,61.0,67.5,90.0,90.0,,,74.4400337152183,66.0,68.0,82.0,69.0,61.0,67.5,90.0,83.01549
78,13,2023-05-21,90,,,,,62.70152297988534,48.0,49.0,55.0,53.0,43.0,53.0,32.0,52.68143,,,62.70152297988534,48.0,49.0,55.0,53.0,43.0,53.0,32.0,52.68143
79,13,2023-05-28,90,,,,,62.70152297988534,66.0,66.0,69.0,65.0,61.0,53.0,90.0,90.0,,,62.70152297988534,66.0,66.0,69.0,65.0,61.0,53.0,90.0,84.023674
80,13,2023-08-12,90,,,,,90.0,70.0,71.0,78.0,67.0,66.0,75.5,90.0,90.0,,,87.82746314629912,70.0,71.0,78.0,67.0,66.0,75.5,90.0,80.27317
81,13,2023-09-17,90,,,,,10.394119393080471,90.0,90.0,78.0,79.0,78.0,75.5,90.0,90.0,,,10.394119393080471,81.0,82.0,78.0,79.0,78.0,75.5,90.0,89.99997
82,13,2023-09-24,45,,,,,10.394119393080471,79.0,90.0,90.0,79.0,76.0,90.0,90.0,90.0,,,10.394119393080471,79.0,81.0,88.0,79.0,76.0,90.0,90.0,89.99997
83,13,2023-09-30,80,,,,,74.4400337152183,59.0,61.0,58.0,58.0,52.0,78.75,45.0,59.791103,,,74.4400337152183,59.0,61.0,58.0,58.0,52.0,78.75,45.0,59.791103
84,13,2023-10-08,90,,,,,59.317058917135,67.0,69.0,80.0,74.0,59.0,76.25,80.0,90.0,,,59.317058917135,67.0,69.0,80.0,74.0,59.0,76.25,80.0,82.754364
85,13,2023-10-21,90,,,,,59.317058917135,72.0,74.0,67.0,72.0,68.0,76.25,90.0,90.0,,,59.317058917135,72.0,74.0,67.0,72.0,68.0,76.25,90.0,81.02598
86,13,2023-10-28,88,,,,,59.317058917135,78.0,78.0,90.0,76.0,70.0,76.25,90.0,90.0,,,59.317058917135,78.0,78.0,82.0,76.0,70.0,76.25,90.0,88.74988
87,13,2023-11-04,90,,,,,74.36976384744048,80.0,90.0,78.0,90.0,73.0,90.0,90.0,90.0,,,74.36976384744048,80.0,81.0,78.0,82.0,73.0,87.0,88.0,89.8208
88,13,2023-11-11,90,,,,,74.4400337152183,79.0,80.0,90.0,90.0,74.0,90.0,90.0,90.0,,,74.4400337152183,79.0,80.0,89.0,81.0,74.0,89.5,90.0,90.00003
89,13,2023-11-25,90,,,,,74.4400337152183,76.0,77.0,90.0,74.0,72.0,90.0,90.0,90.0,,,74.4400337152183,76.0,77.0,85.0,74.0,72.0,89.5,90.0,89.99997
90,13,2023-12-02,90,,,,,74.4400337152183,76.0,76.0,75.0,77.0,72.0,90.0,90.0,90.0,,,74.4400337152183,76.0,76.0,75.0,77.0,72.0,89.5,90.0,89.99997
91,13,2023-12-05,90,,,,,10.394119393080471,76.0,77.0,72.0,75.0,73.0,90.0,90.0,90.0,,,10.394119393080471,76.0,77.0,72.0,75.0,73.0,90.0,90.0,89.99997
92,13,2023-12-09,90,,,,,10.394119393080471,90.0,90.0,90.0,79.0,75.0,90.0,90.0,90.0,,,10.394119393080471,81.0,82.0,82.0,79.0,75.0,90.0,90.0,89.99997
93,13,2023-12-17,90,,,,,10.394119393080471,80.0,90.0,90.0,77.0,75.0,90.0,90.0,90.0,,,10.394119393080471,80.0,81.0,82.0,77.0,75.0,90.0,90.0,89.99997
94,13,2023-12-23,90,,,,,10.394119393080471,76.0,77.0,70.0,75.0,74.0,90.0,90.0,90.0,,,10.394119393080471,76.0,77.0,70.0,75.0,74.0,90.0,90.0,89.99997
95,13,2023-12-28,90,,,,,10.394119393080471,77.0,79.0,73.0,79.0,75.0,90.0,90.0,90.0,,,10.394119393080471,77.0,79.0,73.0,79.0,75.0,90.0,90.0,89.99997
96,13,2023-12-31,90,,,,,10.394119393080471,75.0,78.0,76.0,73.0,75.0,90.0,90.0,90.0,,,10.394119393080471,75.0,78.0,76.0,73.0,75.0,90.0,90.0,89.99997
97,13,2024-01-20,72,,,,,10.394119393080471,79.0,90.0,90.0,80.0,75.0,90.0,90.0,90.0,,,10.394119393080471,79.0,81.0,83.0,80.0,75.0,90.0,90.0,89.99997
98,13,2024-01-30,90,,,,,74.4400337152183,75.0,76.0,77.0,74.0,66.0,90.0,72.0,90.0,,,74.4400337152183,75.0,76.0,77.0,74.0,66.0,85.5,72.0,86.39038
99,13,2024-02-04,90,,,,,74.4400337152183,77.0,78.0,80.0,78.0,73.0,90.0,90.0,90.0,,,74.4400337152183,77.0,78.0,80.0,78.0,73.0,85.5,90.0,87.78049
100,13,2024-02-11,66,,,,,74.4400337152183,76.0,77.0,90.0,73.0,74.0,90.0,90.0,90.0,,,74.4400337152183,76.0,77.0,81.0,73.0,74.0,85.5,90.0,89.350494
101,13,2024-02-17,78,,,,,55.68515868112445,90.0,90.0,75.0,78.0,72.0,79.5,66.0,70.3811,,,55.68515868112445,83.0,82.0,75.0,78.0,72.0,79.5,66.0,70.3811
102,13,2024-02-24,90,,,,,66.54721293970942,77.0,78.0,79.0,90.0,69.0,90.0,78.0,90.0,,,66.54721293970942,77.0,78.0,79.0,84.0,69.0,81.0,78.0,83.9955
103,13,2024-03-04,73,,,,,66.54721293970942,90.0,90.0,73.0,76.0,75.0,90.0,90.0,90.0,,,66.54721293970942,82.0,81.0,73.0,76.0,75.0,81.0,90.0,81.02598
104,13,2024-03-09,90,,,,,78.06523255631328,79.0,78.0,90.0,78.0,70.0,76.75,73.0,90.0,,,78.06523255631328,79.0,78.0,82.0,78.0,70.0,76.75,73.0,83.47786
105,13,2024-03-31,90,,,,,50.91703958436847,90.0,90.0,74.0,78.0,77.0,90.0,90.0,90.0,,,50.91703958436847,82.0,83.0,74.0,78.0,77.0,82.75,90.0,87.78049
106,13,2024-04-03,23,,,,,74.4400337152183,77.0,79.0,90.0,78.0,75.0,90.0,90.0,90.0,,,74.4400337152183,77.0,79.0,85.0,78.0,75.0,85.75,90.0,89.350494
107,13,2024-04-06,90,,,,,55.54513593390584,50.0,53.0,50.0,48.0,46.0,69.0,23.0,58.03109,,,55.54513593390584,50.0,53.0,50.0,48.0,46.0,69.0,23.0,58.03109
108,13,2024-04-14,90,,,,,74.4400337152183,70.0,71.0,71.0,69.0,62.0,73.25,90.0,90.0,,,74.4400337152183,70.0,71.0,71.0,69.0,62.0,73.25,90.0,83.01549
109,13,2024-04-20,90,,,,,74.4400337152183,70.0,70.0,60.0,68.0,66.0,73.25,90.0,90.0,,,74.4400337152183,70.0,70.0,60.0,68.0,66.0,73.25,90.0,84.11479
110,13,2024-04-23,90,,,,,74.4400337152183,72.0,72.0,74.0,74.0,66.0,73.25,90.0,90.0,,,74.4400337152183,72.0,72.0,74.0,74.0,66.0,73.25,90.0,88.74988
111,13,2024-04-28,90,,,,,10.394119393080471,90.0,90.0,90.0,90.0,78.0,90.0,90.0,90.0,,,10.394119393080471,83.0,83.0,86.0,83.0,78.0,90.0,90.0,89.99997
112,13,2024-05-04,90,,,,,10.394119393080471,90.0,90.0,90.0,90.0,79.0,90.0,90.0,90.0,,,10.394119393080471,82.0,83.0,85.0,83.0,79.0,90.0,90.0,89.99997
113,13,2024-05-12,90,,,,,10.394119393080471,90.0,90.0,72.0,77.0,90.0,90.0,90.0,90.0,,,10.394119393080471,87.0,88.0,72.0,77.0,81.0,90.0,90.0,89.99997
114,13,2024-05-19,90,,,,,10.394119393080471,90.0,90.0,90.0,90.0,77.0,90.0,90.0,90.0,,,10.394119393080471,83.0,84.0,86.0,86.0,77.0,90.0,90.0,89.99997
115,13,2024-09-22,90,,,,,52.10112912580371,32.0,37.0,32.0,42.0,26.0,90.0,0.0,15.688824,,,52.10112912580371,32.0,37.0,32.0,42.0,26.0,90.0,0.0,15.688824
116,13,2024-09-28,90,,,,,59.63446341082454,58.0,60.0,68.0,70.0,51.0,90.0,90.0,75.03747,,,59.63446341082454,58.0,60.0,68.0,70.0,51.0,90.0,90.0,75.03747
117,13,2024-10-05,90,,,,,59.63446341082454,65.0,66.0,60.0,90.0,57.0,90.0,90.0,90.0,,,59.63446341082454,65.0,66.0,60.0,84.0,57.0,90.0,90.0,82.864716
118,13,2024-10-19,90,,,,,74.4400337152183,70.0,70.0,68.0,69.0,64.0,90.0,90.0,90.0,,,74.4400337152183,70.0,70.0,68.0,69.0,64.0,90.0,90.0,88.74988
119,13,2024-10-27,90,,,,,10.394119393080471,80.0,90.0,71.0,79.0,75.0,90.0,90.0,90.0,,,10.394119393080471,80.0,81.0,71.0,79.0,75.0,90.0,90.0,89.99997
120,13,2024-11-02,90,,,,,10.394119393080471,90.0,90.0,77.0,80.0,78.0,90.0,90.0,90.0,,,10.394119393080471,83.0,82.0,77.0,80.0,78.0,90.0,90.0,89.99997
121,13,2024-11-23,0,,,,,10.394119393080471,90.0,90.0,90.0,79.0,77.0,90.0,90.0,90.0,,,10.394119393080471,81.0,81.0,87.0,79.0,77.0,90.0,90.0,89.99997
122,13,2024-11-30,90,,,,,74.4400337152183,47.0,49.0,38.0,38.0,44.0,67.5,0.0,35.780704,,,74.4400337152183,47.0,49.0,38.0,38.0,44.0,67.5,0.0,35.780704
123,13,2024-12-04,90,,,,,74.4400337152183,67.0,68.0,61.0,65.0,59.0,67.5,90.0,90.0,,,74.4400337152183,67.0,68.0,61.0,65.0,59.0,67.5,90.0,83.01549
124,13,2024-12-08,90,,,,,74.4400337152183,75.0,74.0,76.0,70.0,70.0,67.5,90.0,90.0,,,74.4400337152183,75.0,74.0,76.0,70.0,70.0,67.5,90.0,84.11479
125,13,2024-12-14,61,,,,,74.4400337152183,73.0,73.0,74.0,69.0,69.0,67.5,90.0,90.0,,,74.4400337152183,73.0,73.0,74.0,69.0,69.0,67.5,90.0,88.74988
126,13,2024-12-21,32,,,,,74.4400337152183,70.0,71.0,58.0,70.0,61.0,90.0,61.0,66.27255,,,74.4400337152183,70.0,71.0,58.0,70.0,61.0,82.75,61.0,66.27255
127,13,2024-12-27,86,,,,,66.54721293970942,63.0,64.0,59.0,58.0,56.0,68.25,32.0,43.716225,,,66.54721293970942,63.0,64.0,59.0,58.0,56.0,68.25,32.0,43.716225
128,13,2025-01-01,12,,,,,44.966417249292135,71.0,71.0,80.0,73.0,63.0,67.25,90.0,75.4269,,,44.966417249292135,71.0,71.0,80.0,73.0,63.0,67.25,86.0,75.4269
129,13,2025-01-04,90,,,,,45.710520308464766,43.0,43.0,42.0,40.0,42.0,47.75,12.0,34.507103,,,45.710520308464766,43.0,43.0,42.0,40.0,42.0,47.75,12.0,34.507103
130,13,2025-01-15,86,,,,,74.9394022487104,65.0,65.0,63.0,63.0,61.0,55.0,90.0,78.22674,,,74.9394022487104,65.0,65.0,63.0,63.0,61.0,55.0,90.0,78.22674
131,13,2025-01-18,90,,,,,15.762477483600378,68.0,68.0,72.0,65.0,67.0,68.5,90.0,90.0,,,15.762477483600378,68.0,68.0,72.0,65.0,67.0,68.5,86.0,81.171875
132,13,2025-01-25,90,,,,,90.0,70.0,70.0,56.0,67.0,66.0,69.5,90.0,90.0,,,86.57868687435985,70.0,70.0,56.0,67.0,66.0,69.5,90.0,85.69404
133,13,2025-02-02,90,,,,,74.4400337152183,77.0,79.0,75.0,78.0,77.0,90.0,90.0,90.0,,,74.4400337152183,77.0,79.0,75.0,78.0,77.0,89.0,90.0,89.99997
134,13,2025-02-15,90,,,,,74.4400337152183,90.0,90.0,80.0,90.0,80.0,90.0,90.0,90.0,,,74.4400337152183,85.0,86.0,80.0,84.0,80.0,89.0,90.0,89.99997
135,13,2025-02-22,55,,,,,10.394119393080471,80.0,90.0,90.0,90.0,77.0,90.0,90.0,90.0,,,10.394119393080471,80.0,81.0,86.0,82.0,77.0,90.0,90.0,89.99997
136,13,2025-02-26,90,,,,,74.4400337152183,68.0,69.0,71.0,65.0,57.0,90.0,55.0,59.791103,,,74.4400337152183,68.0,69.0,71.0,65.0,57.0,81.25,55.0,59.791103
137,13,2025-03-09,90,,,,,74.4400337152183,76.0,78.0,80.0,80.0,69.0,90.0,90.0,90.0,,,74.4400337152183,76.0,78.0,80.0,80.0,69.0,81.25,90.0,87.78049
138,13,2025-03-16,90,,,,,74.4400337152183,90.0,90.0,79.0,72.0,75.0,90.0,90.0,90.0,,,74.4400337152183,81.0,81.0,79.0,72.0,75.0,81.25,90.0,84.11479
139,13,2025-04-01,90,,,,,74.4400337152183,76.0,77.0,90.0,75.0,75.0,90.0,90.0,90.0,,,74.4400337152183,76.0,77.0,81.0,75.0,75.0,81.25,90.0,88.74988
140,13,2025-04-05,90,,,,,10.394119393080471,76.0,78.0,73.0,74.0,74.0,90.0,90.0,90.0,,,10.394119393080471,76.0,78.0,73.0,74.0,74.0,90.0,90.0,89.99997
141,13,2025-04-12,74,,,,,10.394119393080471,77.0,79.0,75.0,78.0,74.0,90.0,90.0,90.0,,,10.394119393080471,77.0,79.0,75.0,78.0,74.0,90.0,90.0,89.99997
142,13,2025-04-20,72,,,,,74.4400337152183,74.0,76.0,69.0,71.0,66.0,90.0,74.0,90.0,,,74.4400337152183,74.0,76.0,69.0,71.0,66.0,86.0,74.0,86.50076
143,13,2025-04-23,90,,,,,52.195195127278566,74.0,75.0,74.0,72.0,64.0,90.0,72.0,90.0,,,52.195195127278566,74.0,75.0,74.0,72.0,64.0,81.5,72.0,81.45929
144,13,2025-05-03,73,,,,,52.195195127278566,74.0,73.0,71.0,67.0,68.0,90.0,90.0,90.0,,,52.195195127278566,74.0,73.0,71.0,67.0,68.0,81.5,90.0,85.68763
145,13,2025-05-11,0,,,,,15.199995372444391,73.0,73.0,75.0,70.0,65.0,77.25,73.0,90.0,,,15.199995372444391,73.0,73.0,75.0,70.0,65.0,77.25,73.0,82.90837
146,13,2025-05-18,90,,,,,59.24380460008979,43.0,45.0,38.0,38.0,42.0,58.75,0.0,28.865608,,,59.24380460008979,43.0,45.0,38.0,38.0,42.0,58.75,0.0,28.865608
147,26,2025-03-16,90,54.0,54.0,48.83344485501226,42.34456470917188,,,,,,,,,,48.83344485501226,42.34456470917188,,,,,,,,,
148,26,2025-04-01,90,52.0,52.0,54.37684359301545,31.854035390387608,,,,,,,,,,54.37684359301545,31.854035390387608,,,,,,,,,
149,26,2025-04-05,90,54.0,54.0,57.375489293629514,36.26749584818816,,,,,,,,,,57.375489293629514,36.26749584818816,,,,,,,,,
