,player_id,datetime,out_points,predpoints
112,265,2024-04-14,0,1
113,265,2024-04-21,0,0
114,265,2024-04-24,0,1
115,265,2024-04-27,1,1
116,265,2024-05-06,0,0
117,265,2024-05-11,-1,0
118,265,2024-05-19,0,1
119,265,2023-02-04,1,1
120,265,2023-03-04,0,0
121,265,2023-03-11,1,0
122,265,2023-03-15,1,1
123,265,2023-03-19,1,1
124,265,2023-04-01,0,1
125,265,2023-04-09,0,0
126,265,2023-04-15,0,0
127,265,2023-04-22,0,0
128,265,2023-04-25,0,0
129,265,2023-04-29,0,0
130,265,2023-05-06,0,0
131,265,2023-05-13,0,0
132,265,2023-05-20,0,0
133,265,2023-05-28,1,0
134,777,2024-09-21,0,1
135,777,2024-09-28,1,0
136,777,2024-10-05,1,1
137,777,2024-10-20,0,1
138,777,2024-10-26,0,1
139,777,2024-11-02,0,0
140,777,2024-11-09,0,0
141,777,2024-11-23,1,0
142,777,2024-11-30,1,0
143,777,2024-12-04,1,0
144,777,2024-12-09,0,1
145,777,2024-12-14,1,1
146,777,2024-12-22,1,1
147,777,2024-12-26,6,1
148,777,2024-12-29,7,1
149,777,2025-01-06,2,2
150,777,2025-01-15,1,2
151,777,2025-01-20,0,2
152,777,2025-01-25,1,1
153,777,2025-02-01,4,2
154,777,2025-02-16,0,1
155,777,2025-02-22,0,1
156,777,2025-02-25,0,0
157,777,2025-03-08,1,0
158,777,2025-03-15,0,0
159,777,2025-04-01,0,0
160,777,2025-04-05,0,0
161,777,2025-04-13,1,0
162,777,2025-04-20,0,0
163,777,2025-04-26,0,0
164,777,2025-05-02,1,0
165,777,2025-05-10,0,0
166,777,2025-05-20,1,0
167,777,2023-08-14,1,0
168,777,2023-09-16,6,2
169,777,2023-09-23,1,2
170,777,2023-09-30,8,2
171,777,2023-10-08,10,3
172,777,2023-10-21,4,3
173,777,2023-10-28,7,3
174,777,2023-11-04,5,4
175,777,2023-11-11,2,4
176,777,2023-11-27,7,3
177,777,2023-12-02,1,3
178,777,2023-12-05,10,3
179,777,2023-12-09,2,3
180,777,2023-12-17,2,3
181,777,2023-12-24,2,3
182,777,2023-12-27,14,3
183,777,2023-12-30,6,3
184,777,2024-01-22,0,4
185,777,2024-02-01,0,3
186,777,2024-02-04,0,1
187,777,2024-02-10,0,1
188,777,2024-02-17,2,0
189,777,2024-02-25,3,2
190,777,2024-04-13,1,2
191,777,2024-04-20,0,1
192,777,2024-04-24,2,2
193,777,2024-04-27,6,3
194,777,2024-05-04,7,3
195,777,2024-05-11,2,3
196,777,2024-05-19,2,3
197,777,2022-08-06,5,3
198,777,2022-08-31,0,1
199,777,2022-09-03,1,1
200,777,2022-09-17,1,0
201,777,2022-10-08,1,1
202,777,2022-10-15,1,1
203,777,2022-10-18,1,1
204,777,2022-10-23,1,1
205,777,2022-10-29,0,1
206,777,2022-11-05,2,0
207,777,2022-11-12,0,1
208,777,2022-12-26,1,1
209,777,2022-12-31,2,1
210,777,2023-01-04,0,2
211,777,2023-01-14,3,1
212,777,2023-01-22,1,2
213,777,2023-02-04,4,2
214,777,2023-03-12,6,2
215,777,2023-03-18,0,2
216,777,2023-04-01,0,1
217,777,2023-04-08,1,1
218,777,2023-04-15,6,1
219,777,2023-04-22,1,1
220,777,2023-04-25,3,2
221,777,2023-04-29,1,2
222,777,2023-05-06,1,2
223,777,2023-05-13,1,1
224,777,2023-05-20,11,2
225,777,2023-05-28,2,2
226,659,2024-09-21,0,2
227,659,2024-09-30,0,1
228,659,2024-10-05,0,0
229,659,2024-10-19,1,0
230,659,2024-10-26,0,0
231,659,2024-11-02,0,0
232,659,2024-11-09,0,0
233,659,2024-11-24,0,0
234,659,2024-11-29,0,0
235,659,2024-12-04,0,0
236,659,2024-12-07,0,0
237,659,2024-12-15,0,0
238,659,2024-12-22,0,0
239,659,2024-12-26,0,0
240,659,2024-12-29,0,0
241,659,2025-01-04,0,0
242,659,2025-01-16,1,0
243,659,2025-01-19,1,1
244,659,2025-01-25,1,0
245,659,2025-02-01,1,1
246,659,2025-02-15,0,1
247,659,2025-02-22,1,1
248,659,2025-02-25,2,1
249,659,2025-03-08,7,2
250,659,2025-03-15,0,3
251,659,2025-04-02,0,2
252,659,2025-04-06,1,1
253,659,2025-04-12,1,1
254,659,2025-04-19,0,1
255,659,2025-04-26,0,0
256,659,2025-05-03,1,0
257,659,2025-05-10,1,1
258,659,2025-05-18,1,0
259,576,2024-09-21,4,2
260,576,2024-09-28,2,2
261,576,2024-10-05,3,3
262,576,2024-10-19,2,3
263,576,2024-10-27,1,3
264,576,2024-11-10,0,2
265,576,2024-11-25,1,1
266,576,2024-11-30,0,1
267,576,2024-12-04,2,0
268,576,2024-12-07,7,2
269,576,2024-12-14,13,2
270,576,2024-12-21,13,3
271,576,2024-12-26,6,4
272,576,2024-12-30,3,4
273,576,2025-01-04,5,4
274,576,2025-01-15,3,4
275,576,2025-01-18,2,4
276,576,2025-01-25,6,3
277,576,2025-02-01,8,4
278,576,2025-02-15,2,3
279,576,2025-02-23,7,3
280,576,2025-02-26,1,4
281,576,2025-03-10,3,3
282,576,2025-04-02,5,3
283,576,2025-04-07,16,3
284,576,2025-04-13,5,4
285,576,2025-04-16,14,4
286,576,2025-04-19,2,4
287,576,2025-04-26,6,4
288,576,2025-05-04,1,4
289,576,2025-05-11,5,3
290,576,2025-05-18,2,3
291,576,2023-08-12,4,3
292,576,2023-09-16,0,0
293,576,2023-09-24,0,0
294,576,2023-09-30,1,0
295,576,2023-10-08,1,0
296,576,2023-10-21,17,0
297,576,2024-01-30,5,2
298,576,2024-02-03,1,3
299,576,2024-02-10,0,4
300,576,2024-02-17,1,2
301,576,2024-02-24,1,2
302,576,2024-03-02,3,2
303,576,2024-03-11,6,2
304,576,2024-03-30,2,3
305,576,2024-04-02,2,3
306,576,2024-04-06,3,4
307,576,2024-04-13,3,3
308,576,2024-04-24,2,3
309,576,2024-04-27,5,2
310,576,2024-05-04,10,3
311,576,2024-05-11,2,3
312,576,2024-05-15,5,4
313,576,2024-05-19,7,4
314,576,2022-08-06,1,4
315,576,2022-08-31,1,0
316,576,2022-09-03,1,1
317,576,2022-09-17,1,2
318,576,2022-10-01,2,2
319,576,2022-10-08,8,3
320,576,2022-10-16,1,3
321,576,2022-10-19,3,3
322,576,2022-10-23,1,3
323,576,2022-10-29,1,2
324,576,2022-11-06,6,2
325,576,2022-11-12,1,2
326,576,2022-12-26,1,1
327,576,2022-12-31,1,1
328,576,2023-01-03,1,1
329,576,2023-01-15,1,1
330,576,2023-01-21,1,1
331,576,2023-02-04,1,0
332,576,2023-02-11,1,1
333,576,2023-02-18,1,1
334,576,2023-03-04,1,1
335,576,2023-03-12,2,1
336,576,2023-03-17,2,2
337,576,2023-04-02,3,3
338,576,2023-04-05,5,3
339,576,2023-04-08,1,3
340,576,2023-04-15,1,3
341,576,2023-04-23,13,2
342,576,2023-04-27,6,3
343,576,2023-04-30,2,3
344,576,2023-05-07,2,4
345,576,2023-05-13,0,3
346,576,2023-05-18,0,2
347,576,2023-05-22,1,1
348,576,2023-05-28,1,1
349,254,2025-01-04,0,0
350,254,2025-01-14,0,0
351,254,2025-01-20,0,0
352,254,2025-01-25,0,0
353,254,2025-02-03,0,0
354,254,2025-02-14,0,0
355,254,2025-02-22,0,0
356,254,2025-02-25,0,0
357,254,2025-03-09,0,0
358,254,2025-03-16,0,0
359,254,2025-04-03,0,0
360,254,2025-04-06,0,0
361,254,2025-04-13,0,0
362,254,2025-04-20,0,0
363,254,2025-04-26,0,0
364,254,2025-05-04,0,0
365,254,2025-05-11,0,0
366,254,2025-05-16,0,0
367,52,2024-09-21,0,0
368,52,2024-09-29,0,0
369,52,2024-10-06,0,0
370,52,2024-10-19,0,0
371,52,2024-10-26,1,0
372,52,2024-11-03,1,0
373,52,2024-11-09,0,0
374,52,2024-12-01,2,1
375,52,2024-12-04,2,1
376,52,2024-12-07,3,2
377,52,2024-12-14,2,2
378,52,2024-12-21,2,2
379,52,2024-12-26,2,2
380,52,2024-12-30,2,2
381,52,2025-01-04,2,2
382,52,2025-01-15,3,3
383,52,2025-01-18,1,3
384,52,2025-01-26,3,3
385,52,2025-02-01,2,3
386,52,2025-02-15,1,3
387,52,2025-03-08,1,1
388,52,2025-04-02,3,1
389,52,2025-04-05,1,2
390,52,2025-04-12,1,2
391,52,2025-04-19,2,1
392,52,2025-04-22,2,2
393,52,2025-05-03,3,2
394,52,2025-05-10,3,2
395,52,2025-05-16,10,2
396,52,2023-08-12,2,3
397,52,2023-09-16,1,3
398,52,2023-09-24,3,2
399,52,2023-09-30,2,3
400,52,2023-10-08,1,2
401,52,2023-10-22,2,2
402,52,2023-10-29,2,3
403,52,2023-11-05,1,2
404,52,2023-11-12,2,2
405,52,2023-11-26,1,2
406,52,2023-12-06,2,2
407,52,2023-12-09,3,3
408,52,2023-12-17,2,2
409,52,2024-01-14,3,3
410,52,2024-01-30,1,3
411,52,2024-02-03,3,2
412,52,2024-02-11,2,2
413,52,2024-02-17,0,2
414,52,2024-02-24,0,1
415,52,2024-03-02,0,1
416,52,2024-03-10,0,0
417,52,2024-03-17,0,0
418,52,2024-03-30,0,0
419,52,2024-04-03,0,0
420,52,2024-04-06,0,0
421,52,2024-04-14,0,0
422,52,2024-04-21,0,0
423,52,2024-04-27,0,0
424,52,2024-05-05,0,0
425,52,2024-05-13,0,0
426,52,2024-05-19,0,0
427,52,2022-08-06,2,0
428,52,2022-08-31,2,2
429,52,2022-09-03,2,2
430,52,2022-11-06,1,2
431,52,2022-11-13,1,2
432,52,2022-12-26,2,2
433,52,2023-01-01,3,2
434,52,2023-01-04,2,2
435,52,2023-01-13,4,2
436,52,2023-01-21,3,2
437,52,2023-02-04,2,3
438,52,2023-02-12,2,2
439,52,2023-02-18,2,2
440,52,2023-02-25,3,3
441,52,2023-03-04,1,3
442,52,2023-03-12,0,2
443,52,2023-03-18,0,1
444,52,2023-04-01,0,0
445,52,2023-04-04,0,1
446,52,2023-04-08,0,0
447,52,2023-04-15,0,0
448,52,2023-04-22,0,0
449,52,2023-04-25,0,0
450,52,2023-04-30,0,0
451,52,2023-05-06,1,0
452,52,2023-05-13,1,0
453,52,2023-05-20,2,1
454,52,2023-05-28,2,2
455,40,2024-09-21,0,0
456,40,2024-09-29,0,0
457,40,2024-10-06,0,0
458,40,2024-10-19,0,0
459,40,2024-10-26,0,0
460,40,2024-11-03,0,0
461,40,2024-11-09,0,0
462,40,2024-11-23,0,0
463,40,2024-12-01,0,0
464,40,2024-12-04,0,0
465,40,2024-12-07,0,0
466,40,2024-12-14,0,0
467,40,2024-12-21,0,0
468,40,2024-12-26,0,0
469,40,2024-12-30,0,0
470,40,2025-01-04,0,0
471,40,2025-01-15,0,0
472,40,2025-01-18,0,0
473,40,2025-01-26,0,0
474,40,2025-02-01,0,0
475,40,2025-02-15,0,0
476,40,2025-02-19,0,0
477,40,2025-02-22,0,0
478,40,2025-02-25,0,0
479,40,2025-03-08,0,0
480,40,2025-04-02,0,0
481,40,2025-04-05,0,0
482,40,2025-04-12,0,0
483,40,2025-04-19,0,0
484,40,2025-04-22,0,0
485,40,2025-05-03,0,0
486,40,2025-05-10,0,0
487,40,2025-05-16,0,0
488,630,2024-09-28,1,1
489,630,2024-10-06,0,1
490,630,2024-10-21,1,1
491,630,2024-10-25,1,1
492,630,2024-11-02,1,1
493,630,2024-11-10,1,1
494,630,2024-11-23,1,1
495,630,2024-11-30,1,2
496,630,2024-12-04,1,1
497,630,2024-12-07,0,1
498,630,2024-12-14,0,0
499,630,2024-12-21,0,0
500,630,2024-12-26,1,0
501,630,2024-12-29,3,0
502,630,2025-01-06,0,2
503,630,2025-01-14,0,1
504,630,2025-01-19,1,1
505,630,2025-01-25,0,1
506,630,2025-02-01,0,1
507,630,2025-02-15,0,0
508,630,2025-02-23,0,0
509,630,2025-02-26,0,0
510,630,2025-03-08,0,0
511,630,2025-03-15,0,0
512,630,2025-04-01,1,0
513,630,2025-04-05,1,0
514,630,2025-04-12,0,1
515,630,2025-04-21,1,0
516,630,2025-05-01,1,0
517,630,2025-05-05,1,0
518,630,2025-05-11,0,1
519,630,2025-05-18,0,0
520,255,2025-01-04,0,0
521,255,2025-01-14,0,0
522,255,2025-01-20,0,0
523,255,2025-01-25,0,0
524,255,2025-02-03,0,0
525,255,2025-02-14,1,0
526,255,2025-02-22,0,1
527,255,2025-02-25,4,0
528,255,2025-03-09,1,1
529,255,2025-03-16,1,1
530,255,2025-04-03,0,1
531,255,2025-04-06,0,1
532,255,2025-04-13,0,0
533,255,2025-04-20,6,0
534,255,2025-04-26,1,1
535,255,2025-05-04,0,0
536,255,2025-05-11,0,0
537,255,2025-05-16,3,0
538,255,2024-04-15,0,2
539,255,2024-05-05,0,0
540,255,2024-05-11,0,0
541,255,2024-05-15,0,0
542,255,2024-05-19,0,0
543,13,2024-09-22,1,1
544,13,2024-09-28,2,2
545,13,2024-10-05,2,2
546,13,2024-10-19,2,3
547,13,2024-10-27,5,3
548,13,2024-11-02,2,4
549,13,2024-11-23,0,4
550,13,2024-11-30,2,2
551,13,2024-12-04,7,3
552,13,2024-12-08,2,3
553,13,2024-12-14,3,3
554,13,2024-12-21,11,3
555,13,2024-12-27,3,3
556,13,2025-01-01,1,3
557,13,2025-01-04,4,2
558,13,2025-01-15,2,3
559,13,2025-01-18,2,3
560,13,2025-01-25,3,3
561,13,2025-02-02,10,4
562,13,2025-02-15,3,4
563,13,2025-02-22,1,3
564,13,2025-02-26,3,3
565,13,2025-03-09,10,3
566,13,2025-03-16,3,4
567,13,2025-04-01,1,4
568,13,2025-04-05,2,4
569,13,2025-04-12,5,4
570,13,2025-04-20,7,4
571,13,2025-04-23,1,3
572,13,2025-05-03,9,4
573,13,2025-05-11,0,3
574,13,2025-05-18,11,2
575,13,2023-08-12,2,3
576,13,2023-09-17,3,3
577,13,2023-09-24,1,3
578,13,2023-09-30,3,3
579,13,2023-10-08,3,2
580,13,2023-10-21,9,3
581,13,2023-10-28,6,3
582,13,2023-11-04,2,3
583,13,2023-11-11,2,3
584,13,2023-11-25,3,3
585,13,2023-12-02,2,3
586,13,2023-12-05,9,3
587,13,2023-12-09,1,3
588,13,2023-12-17,3,3
589,13,2023-12-23,1,3
590,13,2023-12-28,2,3
591,13,2023-12-31,2,3
592,13,2024-01-20,6,3
593,13,2024-01-30,2,3
594,13,2024-02-04,1,3
595,13,2024-02-11,17,3
596,13,2024-02-17,3,3
597,13,2024-02-24,6,3
598,13,2024-03-04,8,4
599,13,2024-03-09,9,4
600,13,2024-03-31,3,4
601,13,2024-04-03,1,4
602,13,2024-04-06,3,3
603,13,2024-04-14,2,3
604,13,2024-04-20,2,3
605,13,2024-04-23,9,3
606,13,2024-04-28,6,4
607,13,2024-05-04,14,4
608,13,2024-05-12,3,4
609,13,2024-05-19,1,4
610,13,2022-08-07,2,4
611,13,2022-08-31,3,3
612,13,2022-09-03,6,3
613,13,2022-09-18,2,3
614,13,2022-10-01,2,3
615,13,2022-10-09,2,3
616,13,2022-10-16,10,3
617,13,2022-10-19,2,3
618,13,2022-10-24,3,3
619,13,2022-10-30,2,3
620,13,2022-11-06,2,4
621,13,2022-11-12,2,3
622,13,2022-12-26,2,3
623,13,2022-12-30,2,3
624,13,2023-01-04,2,3
625,13,2023-01-14,1,3
626,13,2023-01-21,3,3
627,13,2023-02-04,7,3
628,13,2023-02-11,2,3
629,13,2023-02-19,2,3
630,13,2023-02-25,10,3
631,13,2023-03-04,1,3
632,13,2023-03-12,2,3
633,13,2023-04-02,3,3
634,13,2023-04-05,2,3
635,13,2023-04-08,2,3
636,13,2023-04-16,2,2
637,13,2023-04-23,9,3
638,13,2023-04-26,2,3
639,13,2023-04-29,2,3
640,13,2023-05-03,0,3
641,13,2023-05-07,3,2
642,13,2023-05-14,1,2
643,13,2023-05-21,9,2
644,13,2023-05-28,2,3
645,608,2024-09-22,0,0
646,608,2024-09-28,0,0
647,608,2024-10-06,0,0
648,608,2024-10-21,0,0
649,608,2024-10-25,0,0
650,608,2024-11-02,0,0
651,608,2024-11-10,0,0
652,608,2024-11-23,0,0
653,608,2024-11-30,0,0
654,608,2024-12-04,0,0
655,608,2024-12-07,0,0
656,608,2024-12-14,0,0
657,608,2024-12-21,0,0
658,608,2024-12-26,0,0
659,608,2024-12-29,0,0
660,608,2025-01-06,0,0
661,608,2025-01-14,0,0
662,608,2025-01-19,0,0
663,608,2025-01-25,0,0
664,608,2025-02-01,3,0
665,608,2025-02-15,2,1
666,608,2025-02-23,0,1
667,608,2025-02-26,1,1
668,608,2025-03-08,0,1
669,608,2025-03-15,1,1
670,608,2025-04-01,1,0
671,608,2025-04-05,0,1
672,608,2025-04-12,0,0
673,608,2025-04-21,1,0
674,608,2025-05-01,0,1
675,608,2025-05-05,0,1
676,608,2025-05-11,0,0
677,608,2025-05-18,1,0
678,608,2023-08-12,2,0
679,608,2023-09-18,0,2
680,608,2023-09-23,0,1
681,608,2023-10-01,0,1
682,608,2023-10-07,0,0
683,608,2023-10-21,0,0
684,608,2023-10-29,0,0
685,608,2023-11-05,0,0
686,608,2023-11-12,1,0
687,608,2023-11-25,2,1
688,608,2023-12-02,0,1
689,608,2023-12-06,1,1
690,608,2023-12-09,1,1
691,608,2023-12-15,1,1
692,608,2023-12-23,1,1
693,608,2023-12-26,2,1
694,608,2023-12-30,2,2
695,608,2024-01-20,8,2
696,608,2024-01-30,2,2
697,608,2024-02-04,1,3
698,608,2024-02-10,1,2
699,608,2024-02-17,3,1
700,608,2024-02-24,2,2
701,608,2024-03-02,0,2
702,608,2024-03-10,2,2
703,608,2024-03-16,0,2
704,608,2024-03-30,0,1
705,608,2024-04-02,5,0
706,608,2024-04-07,1,2
707,608,2024-04-13,9,2
708,608,2024-04-21,2,3
709,608,2024-04-28,2,3
710,608,2024-05-04,5,3
711,608,2024-05-11,2,3
712,608,2024-05-19,2,3
713,608,2023-01-21,1,3
714,608,2023-02-25,0,1
715,608,2023-03-05,0,1
716,608,2023-03-11,0,0
717,608,2023-03-17,0,0
718,608,2023-04-01,5,0
719,608,2023-04-04,1,2
720,608,2023-04-08,2,1
721,608,2023-04-16,2,2
722,608,2023-04-22,2,2
723,608,2023-04-26,9,2
724,608,2023-04-29,10,3
725,608,2023-05-08,10,3
726,608,2023-05-13,2,3
727,608,2023-05-20,3,3
728,608,2023-05-28,0,3
729,788,2024-09-21,0,0
730,788,2024-09-28,0,0
731,788,2024-10-05,0,0
732,788,2024-10-20,0,0
733,788,2024-10-26,0,0
734,788,2024-11-02,0,0
735,788,2024-11-09,0,0
736,788,2024-11-23,0,0
737,788,2024-11-30,0,0
738,788,2024-12-04,0,0
739,788,2024-12-09,0,0
740,788,2024-12-14,0,0
741,788,2024-12-22,0,0
742,788,2024-12-26,0,0
743,788,2024-12-29,0,0
744,788,2025-01-06,0,0
745,788,2025-01-15,0,0
746,788,2025-01-20,0,0
747,788,2025-01-25,0,0
748,788,2025-02-01,0,0
749,788,2025-02-16,0,0
750,788,2025-02-22,0,0
751,788,2025-02-25,0,0
752,788,2025-03-08,0,0
753,788,2025-03-15,0,0
754,788,2025-04-01,0,0
755,788,2025-04-05,0,0
756,788,2025-04-13,0,0
757,788,2025-04-20,0,0
758,788,2025-04-26,0,0
759,788,2025-05-02,0,0
760,788,2025-05-10,0,0
761,788,2025-05-20,0,0
762,788,2023-08-14,0,0
763,788,2023-09-16,0,0
764,788,2023-09-23,0,0
765,788,2023-09-30,0,0
766,788,2023-10-08,0,0
767,788,2023-10-21,0,0
768,788,2023-10-28,0,0
769,788,2023-11-04,0,0
770,788,2023-11-11,0,0
771,788,2023-11-27,0,0
772,788,2023-12-02,0,0
773,788,2023-12-05,0,0
774,788,2023-12-09,0,0
775,788,2023-12-17,0,0
776,788,2023-12-24,0,0
777,788,2023-12-27,0,0
778,788,2023-12-30,0,0
779,788,2024-01-22,0,0
780,788,2024-02-01,0,0
781,788,2024-02-04,0,0
782,788,2024-02-10,0,0
783,788,2024-02-17,0,0
784,788,2024-02-25,0,0
785,788,2024-03-02,0,0
786,788,2024-03-09,0,0
787,788,2024-03-30,0,0
788,788,2024-04-02,0,0
789,788,2024-04-06,0,0
790,788,2024-04-13,0,0
791,788,2024-04-20,0,0
792,788,2024-04-24,0,0
793,788,2024-04-27,0,0
794,788,2024-05-04,0,0
795,788,2024-05-11,0,0
796,788,2024-05-19,0,0
797,788,2022-08-06,10,0
798,788,2022-08-31,1,2
799,788,2022-09-03,11,2
800,788,2022-09-17,2,3
801,788,2022-10-01,2,3
802,788,2022-10-08,2,3
803,788,2022-10-15,2,4
804,788,2022-10-18,2,3
805,788,2022-10-23,2,3
806,788,2022-10-29,1,4
807,788,2022-11-05,4,5
808,788,2022-11-12,1,4
809,788,2022-12-26,6,3
810,788,2022-12-31,2,3
811,788,2023-01-04,7,3
812,788,2023-01-14,8,3
813,788,2023-01-22,1,3
814,788,2023-02-04,1,3
815,788,2023-02-11,0,2
816,788,2023-02-18,1,1
817,788,2023-02-24,1,1
818,788,2023-03-01,1,1
819,788,2023-03-04,0,1
820,788,2023-03-12,1,0
821,788,2023-03-18,1,1
822,788,2023-04-01,9,2
823,788,2023-04-08,3,2
824,788,2023-04-15,0,3
825,788,2023-04-22,1,2
826,788,2023-04-25,0,1
827,788,2023-04-29,1,1
828,788,2023-05-06,0,1
829,788,2023-05-13,1,1
830,788,2023-05-20,3,1
831,788,2023-05-28,0,2
832,520,2025-03-15,2,2
833,520,2025-04-02,2,3
834,520,2025-04-06,0,2
835,520,2025-04-12,4,1
836,520,2025-04-19,3,2
837,520,2025-04-22,0,2
838,520,2025-05-02,1,1
839,520,2025-05-10,0,1
840,520,2025-05-20,6,0
841,155,2024-10-26,0,0
842,155,2024-11-04,0,0
843,155,2024-11-09,0,0
844,155,2024-11-23,0,0
845,155,2024-11-30,0,0
846,155,2024-12-04,0,0
847,155,2024-12-07,0,0
848,155,2024-12-15,0,0
849,155,2024-12-21,0,0
850,155,2024-12-27,0,0
851,155,2025-01-01,0,0
852,155,2025-01-04,0,0
853,155,2025-01-14,0,0
854,155,2025-01-18,0,0
855,155,2025-01-26,0,0
856,155,2025-02-02,0,0
857,155,2025-02-15,0,0
858,155,2025-02-21,0,0
859,155,2025-02-26,0,0
860,155,2025-03-08,0,0
861,155,2025-03-15,0,0
862,155,2025-04-02,0,0
863,155,2025-04-06,0,0
864,155,2025-04-12,0,0
865,155,2025-04-19,0,0
866,155,2025-05-01,0,0
867,155,2025-05-04,0,0
868,155,2025-05-10,0,0
869,155,2025-05-18,0,0
870,461,2024-10-05,3,1
871,461,2024-10-20,13,2
872,461,2024-10-27,2,4
873,461,2024-11-02,4,4
874,461,2024-11-09,3,3
875,461,2024-11-24,2,3
876,461,2024-12-01,1,2
877,461,2024-12-04,7,2
878,461,2024-12-14,1,4
879,461,2024-12-22,1,3
880,461,2024-12-26,8,3
881,461,2024-12-29,6,4
882,461,2025-01-05,2,4
883,461,2025-01-14,1,3
884,461,2025-01-18,1,3
885,461,2025-02-01,4,2
886,461,2025-02-12,1,2
887,461,2025-02-16,0,2
888,461,2025-02-19,2,1
889,461,2025-02-23,3,2
890,461,2025-02-26,1,2
891,461,2025-03-08,1,1
892,461,2025-04-02,3,2
893,461,2025-04-06,2,3
894,461,2025-04-13,3,3
895,461,2025-04-20,1,3
896,461,2025-04-27,1,2
897,461,2025-05-04,2,2
898,461,2025-05-11,2,2
899,461,2025-05-19,1,2
900,461,2023-08-13,1,2
901,461,2023-09-30,-2,2
902,461,2023-11-25,1,2
903,461,2023-12-03,0,2
904,461,2023-12-06,1,1
905,461,2023-12-09,4,1
906,461,2023-12-17,1,1
907,461,2023-12-23,2,1
908,461,2023-12-26,1,2
909,461,2024-01-01,9,2
910,461,2024-01-21,3,4
911,461,2024-01-31,2,3
912,461,2024-02-04,2,3
913,461,2024-02-10,2,4
914,461,2024-02-17,1,3
915,461,2024-04-04,1,3
916,461,2024-04-07,0,2
917,461,2024-04-14,1,2
918,461,2024-04-21,0,2
919,461,2024-04-24,2,1
920,461,2024-04-27,0,2
921,461,2024-05-05,0,1
922,461,2024-05-13,1,1
923,461,2024-05-19,1,1
924,461,2022-08-06,0,1
925,461,2022-08-31,0,0
926,461,2022-10-16,0,0
927,461,2022-10-19,1,0
928,461,2022-10-22,2,2
929,461,2022-10-29,1,2
